study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category,anomaly_score,is_anomaly,high_risk_rate,issue_rate,cluster_id,cluster_probability,cluster_name
Study_22,Site 1350,DNK,EMEA,95,0.0014952766531713,0.0933333333333333,0.0107545852036253,2,0.0210526315789473,0,2,2,0,0,0,2,0,0,0,0,0,1,Low,0.55,True,0.0,0.021052631578947368,1,0.9879930029768538,Safety Concerns
Study_22,Site 1351,DNK,EMEA,133,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.75,True,0.0,0.0,1,0.5686363829916444,Safety Concerns
Study_22,Site 1354,DNK,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999984930023182,High Performers
Study_22,Site 1355,DNK,EMEA,12,0.005736493374108,0.0688379204892966,0.0198717959624747,1,0.0833333333333333,0,1,1,0,0,0,0,0,0,0,1,0,0,Low,0.0,False,0.0,0.08333333333333333,5,0.9998354948888234,Data Laggards
Study_22,Site 1359,LVA,EMEA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999931419599984,High Performers
Study_22,Site 1360,LVA,EMEA,10,0.0162171253822629,0.0933333333333333,0.0346727860813082,2,0.2,0,2,2,0,0,0,0,0,0,0,7,0,0,Low,0.0,False,0.0,0.2,5,0.9999086773549195,Data Laggards
Study_22,Site 1362,LVA,EMEA,62,0.0211724201902852,0.2758032449725777,0.0663703127016943,17,0.2741935483870967,3,4,7,0,0,5,8,0,82,0,0,3,0,Low,0.75,True,0.04838709677419355,0.11290322580645161,1,0.9999282353184759,Safety Concerns
Study_22,Site 1363,LVA,EMEA,27,0.0269510461100954,0.2436563071297989,0.077682043093782,9,0.3333333333333333,0,3,3,0,0,3,6,0,21,0,0,0,0,Low,0.0,False,0.0,0.1111111111111111,5,0.9991364266573629,Data Laggards
Study_22,Site 1364,LVA,EMEA,10,0.0241828153564899,0.2418281535648994,0.0764727767618049,3,0.3,0,1,1,0,0,1,2,0,5,0,0,0,0,Low,0.0,False,0.0,0.1,5,0.9997334662009747,Data Laggards
Study_22,Site 1365,LVA,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999986327456657,High Performers
Study_22,Site 1388,LTU,EMEA,29,0.0083262938914455,0.2414625228519195,0.0448384648380713,3,0.1034482758620689,0,1,1,0,0,1,2,0,4,0,0,0,0,Low,0.0,False,0.0,0.034482758620689655,5,0.9976724418647385,Data Laggards
Study_22,Site 1389,LTU,EMEA,31,0.0099449295034878,0.1808074344911639,0.0391057967583376,4,0.1290322580645161,0,2,2,0,0,1,1,0,25,14,0,0,0,Low,0.0,False,0.0,0.06451612903225806,5,0.9909800307819863,Data Laggards
Study_22,Site 1390,LTU,EMEA,21,0.0029265873015873,0.0614583333333333,0.0134113078374203,1,0.0476190476190476,0,1,1,0,0,0,0,0,0,0,0,1,0,Low,0.0,False,0.0,0.047619047619047616,5,0.9989417321772657,Data Laggards
Study_22,Site 1396,SWE,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999981305379673,High Performers
Study_22,Site 1398,SWE,EMEA,17,0.0427830949564469,0.2436563071297989,0.0952672853246638,9,0.5294117647058824,0,3,3,0,0,3,6,0,20,0,0,0,0,Low,0.0,False,0.0,0.17647058823529413,5,0.9989606355818644,Data Laggards
Study_22,Site 14,POL,EMEA,46,0.0016161414705491,0.0743425076452599,0.0109612047526775,1,0.0217391304347826,0,1,1,0,0,0,0,0,0,0,2,0,0,Low,0.0,False,0.0,0.021739130434782608,5,0.914953275945055,Data Laggards
Study_22,Site 1402,SWE,EMEA,25,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999308965734737,High Performers
Study_22,Site 1403,SWE,EMEA,22,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999966064700946,High Performers
Study_22,Site 1404,SWE,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999976168767662,High Performers
Study_22,Site 147,GRC,EMEA,25,0.0292241316270566,0.2443875685557586,0.080772359250115,9,0.36,0,3,3,0,0,3,6,0,29,0,0,0,0,Low,0.0,False,0.0,0.12,5,0.9991142242603201,Data Laggards
Study_22,Site 148,GRC,EMEA,6,0.0403046922608165,0.2418281535648994,0.0987259302789027,3,0.5,0,1,1,0,0,1,2,0,5,0,0,0,0,Low,0.0,False,0.0,0.16666666666666666,5,0.9995351759430018,Data Laggards
Study_22,Site 149,GRC,EMEA,29,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999802534211204,High Performers
Study_22,Site 15,POL,EMEA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999994216849469,High Performers
Study_22,Site 153,HUN,EMEA,38,0.0324508475351977,0.2524314442413163,0.0804054917186306,15,0.3947368421052631,3,3,6,0,0,5,6,0,206,0,1,0,6,Low,0.8,True,0.07894736842105263,0.15789473684210525,1,0.8482815932237576,Safety Concerns
Study_22,Site 154,HUN,EMEA,68,0.0019607843137254,0.1333333333333333,0.0161690416690888,1,0.0147058823529411,0,1,1,0,1,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.014705882352941176,1,0.9976739809629033,Safety Concerns
Study_22,Site 156,HUN,EMEA,12,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999950916454013,High Performers
Study_22,Site 158,HUN,EMEA,26,0.0047275641025641,0.0614583333333333,0.0167010862536327,2,0.0769230769230769,0,2,2,0,0,0,0,0,0,0,0,2,0,Low,0.0,False,0.0,0.07692307692307693,5,0.9996709594928778,Data Laggards
Study_22,Site 159,HUN,EMEA,26,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999111531958178,High Performers
Study_22,Site 16,POL,EMEA,10,0.0196286549707602,0.1962865497076023,0.0620712571131881,3,0.3,0,1,1,0,0,0,1,0,0,22,47,0,0,Low,0.0,False,0.0,0.1,5,0.9994230546652269,Data Laggards
Study_22,Site 161,ISR,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_22,Site 162,ISR,EMEA,7,0.0150423219746614,0.1052962538226299,0.0397982430859161,2,0.2857142857142857,0,1,1,0,0,0,0,0,0,0,1,1,0,Low,0.0,False,0.0,0.14285714285714285,5,0.9998726194298775,Data Laggards
Study_22,Site 163,POL,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_22,Site 164,POL,EMEA,10,0.0415800840978593,0.2136295871559633,0.0877001092389988,5,0.5,0,2,2,0,3,0,0,0,0,0,2,1,0,Low,0.0,False,0.0,0.2,5,0.999576716162414,Data Laggards
Study_22,Site 1645,IND,ASIA,3,0.0311111111111111,0.0933333333333333,0.053886025124365,1,0.3333333333333333,0,1,1,0,0,0,2,0,0,0,0,0,0,Low,0.0,False,0.0,0.3333333333333333,5,0.9999938579353088,Data Laggards
Study_22,Site 1646,IND,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999976168767662,High Performers
Study_22,Site 1647,IND,ASIA,40,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.55,True,0.0,0.0,4,0.9929774705667355,High Performers
Study_22,Site 1648,IND,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999994216849469,High Performers
Study_22,Site 1649,IND,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999994216849469,High Performers
Study_22,Site 1650,IND,ASIA,21,0.0044444444444444,0.0933333333333333,0.0203670030886926,1,0.0476190476190476,0,1,1,0,0,0,2,0,0,0,0,0,0,Low,0.0,False,0.0,0.047619047619047616,5,0.9981131069549843,Data Laggards
Study_22,Site 1651,IND,ASIA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999984930023182,High Performers
Study_22,Site 1652,IND,ASIA,19,0.0083333333333333,0.1583333333333333,0.0363241578628389,1,0.0526315789473684,0,1,1,0,2,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.05263157894736842,5,0.9972009697266803,Data Laggards
Study_22,Site 1653,IND,ASIA,4,0.0153645833333333,0.0614583333333333,0.0307291666666666,1,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,Low,0.0,False,0.0,0.25,5,0.9999804281494046,Data Laggards
Study_22,Site 1654,IND,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999994216849469,High Performers
Study_22,Site 1655,IND,ASIA,14,0.0282000476511204,0.2546252285191956,0.07511517462118,5,0.3571428571428571,1,1,2,0,0,1,3,0,40,231,0,0,0,Low,0.0,False,0.07142857142857142,0.14285714285714285,1,0.8215106963618478,Safety Concerns
Study_22,Site 1656,IND,ASIA,11,0.0458966262256938,0.2549908592321755,0.1021199618124648,6,0.5454545454545454,2,0,2,0,0,2,4,0,68,0,0,0,0,Low,0.825,True,0.18181818181818182,0.18181818181818182,9,0.996446287266838,Safety Concerns
Study_22,Site 1657,IND,ASIA,19,0.023326923173119,0.2440219378427788,0.070271079210585,5,0.2631578947368421,0,2,2,0,1,1,2,0,11,0,5,0,0,Low,0.0,False,0.0,0.10526315789473684,5,0.9995484189147935,Data Laggards
Study_22,Site 1658,IND,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999976168767662,High Performers
Study_22,Site 1659,IND,ASIA,63,0.0295960837838383,0.2546252285191956,0.0795580584390828,23,0.365079365079365,5,3,8,0,0,7,15,0,158,2,0,0,0,Low,0.8,True,0.07936507936507936,0.12698412698412698,1,0.9997943204721993,Safety Concerns
Study_22,Site 166,ARG,AMERICA,41,0.0119108365425759,0.1675109649122807,0.0359674757410724,7,0.1707317073170731,0,5,5,0,1,0,1,0,0,75,0,5,0,Low,0.0,False,0.0,0.12195121951219512,5,0.9983815159392097,Data Laggards
Study_22,Site 1660,IND,ASIA,11,0.0223832474655143,0.2462157221206581,0.0742368334327846,3,0.2727272727272727,1,0,1,0,0,1,2,0,17,0,0,0,0,Low,0.0,False,0.09090909090909091,0.09090909090909091,9,0.9998109593400477,Safety Concerns
Study_22,Site 1661,IND,ASIA,27,0.0147682477799436,0.1833333333333333,0.0445807278828749,4,0.1481481481481481,0,3,3,0,3,0,2,0,0,7,0,0,0,Low,0.0,False,0.0,0.1111111111111111,5,0.9993557663391711,Data Laggards
Study_22,Site 1662,IND,ASIA,7,0.070399582136328,0.2487751371115173,0.1202380048338933,6,0.8571428571428571,1,1,2,0,0,2,4,0,35,0,0,0,0,Medium,0.0,False,0.14285714285714285,0.2857142857142857,7,0.9870539842226137,Safety Concerns
Study_22,Site 1663,IND,ASIA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999931419599984,High Performers
Study_22,Site 1664,IND,ASIA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999931419599984,High Performers
Study_22,Site 1665,IND,ASIA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999986327456657,High Performers
Study_22,Site 1666,IND,ASIA,30,0.0020486111111111,0.0614583333333333,0.0112207051711127,1,0.0333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,Low,0.0,False,0.0,0.03333333333333333,5,0.9969127773732512,Data Laggards
Study_22,Site 1667,IND,ASIA,32,0.0132227871724558,0.2414625228519195,0.0472546606718098,5,0.15625,0,3,3,0,0,1,5,0,4,0,0,0,0,Low,0.0,False,0.0,0.09375,5,0.9973075228553467,Data Laggards
Study_22,Site 1668,IND,ASIA,19,0.0127085538343115,0.2414625228519195,0.0553953018823104,3,0.1578947368421052,0,1,1,0,0,1,2,0,4,0,0,0,0,Low,0.0,False,0.0,0.05263157894736842,5,0.9991193624933363,Data Laggards
Study_22,Site 1669,IND,ASIA,8,0.0076822916666666,0.0614583333333333,0.0217288021302116,1,0.125,0,1,1,0,0,0,0,0,0,0,0,1,0,Low,0.0,False,0.0,0.125,5,0.9998953280041312,Data Laggards
Study_22,Site 1670,IND,ASIA,16,0.0038411458333333,0.0614583333333333,0.0153645833333333,1,0.0625,0,1,1,0,0,0,0,0,0,0,0,1,0,Low,0.0,False,0.0,0.0625,5,0.999556044193879,Data Laggards
Study_22,Site 1671,IND,ASIA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999981305379673,High Performers
Study_22,Site 1672,IND,ASIA,3,0.0836563071297989,0.2509689213893967,0.1448969743223982,3,1.0,1,0,1,0,0,1,2,0,30,0,0,0,0,Medium,0.0,False,0.3333333333333333,0.3333333333333333,7,0.837377578936848,Safety Concerns
Study_22,Site 1673,MYS,ASIA,65,0.0133683603105323,0.256453382084095,0.0528741426176629,11,0.1692307692307692,1,4,5,0,0,3,6,0,51,0,1,1,0,Low,0.825,True,0.015384615384615385,0.07692307692307693,1,0.999926885521268,Safety Concerns
Study_22,Site 1674,MYS,ASIA,14,0.0773104378863062,0.2454844606946983,0.1096437710979035,13,0.9285714285714286,2,3,5,0,0,5,6,0,52,0,0,0,0,Medium,0.75,True,0.14285714285714285,0.35714285714285715,7,0.9915678248681614,Safety Concerns
Study_22,Site 1675,MYS,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999994216849469,High Performers
Study_22,Site 1676,MYS,ASIA,8,0.0305027422303473,0.2440219378427788,0.0862747835034555,3,0.375,0,1,1,0,0,1,2,0,11,0,0,0,0,Low,0.0,False,0.0,0.125,5,0.9996616252855738,Data Laggards
Study_22,Site 1677,MYS,ASIA,16,0.0079641812865497,0.1274269005847953,0.0318567251461988,2,0.125,0,1,1,0,0,0,1,0,0,13,0,0,0,Low,0.0,False,0.0,0.0625,5,0.9977039450927251,Data Laggards
Study_22,Site 1678,MYS,ASIA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999978963593812,High Performers
Study_22,Site 1679,MYS,ASIA,20,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999781347335427,High Performers
Study_22,Site 168,ARG,AMERICA,43,0.0297752450514497,0.2546252285191956,0.069025584135385,16,0.3720930232558139,2,7,9,9,0,2,7,0,43,26,0,3,1,Low,0.825,True,0.046511627906976744,0.20930232558139536,7,0.9999886453564089,Safety Concerns
Study_22,Site 1680,MYS,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_22,Site 1681,MYS,ASIA,9,0.0372401652109147,0.2418281535648994,0.0826971113637695,4,0.4444444444444444,0,2,2,0,0,1,4,0,5,0,0,0,0,Low,0.0,False,0.0,0.2222222222222222,5,0.9998096857651376,Data Laggards
Study_22,Site 1682,MYS,ASIA,4,0.0602742230347349,0.2410968921389396,0.1205484460694698,3,0.75,0,1,1,0,0,1,2,0,3,0,0,0,0,Medium,0.0,False,0.0,0.25,5,0.9992715590616036,Data Laggards
Study_22,Site 1683,MYS,ASIA,36,0.0353876875130837,0.2414625228519195,0.0845355709532413,16,0.4444444444444444,0,6,6,0,0,5,10,0,14,0,1,0,0,Low,0.55,True,0.0,0.16666666666666666,5,0.9966647707305977,Data Laggards
Study_22,Site 1684,MYS,ASIA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999984930023182,High Performers
Study_22,Site 1685,PHL,ASIA,6,0.0401828153564899,0.2410968921389396,0.0984273940518725,3,0.5,0,1,1,0,0,1,2,0,3,0,0,0,0,Low,0.0,False,0.0,0.16666666666666666,5,0.9995394301934892,Data Laggards
Study_22,Site 1686,PHL,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999976168767662,High Performers
Study_22,Site 1687,THA,ASIA,11,0.0062579927717542,0.0688379204892966,0.020755413964665,1,0.0909090909090909,0,1,1,0,0,0,0,0,0,0,1,0,0,Low,0.0,False,0.0,0.09090909090909091,5,0.999871961747496,Data Laggards
Study_22,Site 1688,THA,ASIA,18,0.0133942717854966,0.2410968921389396,0.0568270824514819,3,0.1666666666666666,0,1,1,0,0,1,2,0,3,0,0,0,0,Low,0.0,False,0.0,0.05555555555555555,5,0.9991939984452077,Data Laggards
Study_22,Site 1689,TUR,EMEA,15,0.0179835466179159,0.1764198659354052,0.049988542239623,3,0.2,0,2,2,0,0,1,0,0,13,0,11,0,0,Low,0.0,False,0.0,0.13333333333333333,5,0.999741420639166,Data Laggards
Study_22,Site 169,ARG,AMERICA,21,0.0206467971771839,0.2418281535648994,0.0555975151058616,6,0.2857142857142857,0,4,4,0,0,1,2,0,5,0,1,2,0,Low,0.0,False,0.0,0.19047619047619047,5,0.9996726842970494,Data Laggards
Study_22,Site 1690,TUR,EMEA,8,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.99999728223799,High Performers
Study_22,Site 1691,VNM,ASIA,10,0.0188180428134556,0.1881804281345566,0.0595078763970829,2,0.2,0,1,1,0,1,0,0,0,0,0,3,0,0,Low,0.0,False,0.0,0.1,5,0.9993057021979782,Data Laggards
Study_22,Site 1692,VNM,ASIA,58,0.0378277972070101,0.2612065813528336,0.0890722397625504,26,0.4482758620689655,1,8,9,0,5,8,16,0,98,0,3,0,0,Low,1.05,True,0.017241379310344827,0.15517241379310345,7,0.7916297202065979,Safety Concerns
Study_22,Site 1693,VNM,ASIA,93,0.005632045325977,0.2626691042047532,0.0329937481992757,6,0.064516129032258,1,2,3,0,1,1,3,0,62,19,0,0,0,Low,0.55,True,0.010752688172043012,0.03225806451612903,1,0.9977250561770128,Safety Concerns
Study_22,Site 1694,AUT,EMEA,18,0.0051851851851851,0.0933333333333333,0.0219988776369148,1,0.0555555555555555,0,1,1,0,0,0,2,0,0,0,0,0,0,Low,0.0,False,0.0,0.05555555555555555,5,0.9984982518897023,Data Laggards
Study_22,Site 1695,BGR,EMEA,43,0.0163478746191968,0.2447531992687385,0.0481619173686205,10,0.2325581395348837,0,6,6,0,0,1,7,0,13,94,0,3,0,Low,0.825,True,0.0,0.13953488372093023,5,0.9974037343932951,Data Laggards
Study_22,Site 1696,BGR,EMEA,24,0.0290936007833038,0.3515137614678899,0.0799029696769744,8,0.3333333333333333,1,3,4,19,0,0,3,0,0,420,4,0,0,Low,0.75,True,0.041666666666666664,0.16666666666666666,7,0.9359701798869223,Safety Concerns
Study_22,Site 1697,BGR,EMEA,24,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999458635886194,High Performers
Study_22,Site 1698,BGR,EMEA,16,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999901666249746,High Performers
Study_22,Site 1699,BGR,EMEA,23,0.0750593385630346,0.2655941499085923,0.1126550436866179,21,0.9130434782608696,3,5,8,0,0,6,14,0,232,0,0,0,4,Medium,0.9,True,0.13043478260869565,0.34782608695652173,7,0.999953459327277,Safety Concerns
Study_22,Site 17,POL,EMEA,35,0.0069407155915382,0.2429250457038391,0.0410618271913438,3,0.0857142857142857,0,1,1,0,0,1,2,0,8,0,0,0,0,Low,0.0,False,0.0,0.02857142857142857,5,0.9942574573361682,Data Laggards
Study_22,Site 170,ARG,AMERICA,10,0.0142807017543859,0.1428070175438596,0.0451595441294221,2,0.2,0,1,1,0,0,0,1,0,0,276,0,0,0,Low,0.0,False,0.0,0.1,5,0.9992546998361241,Data Laggards
Study_22,Site 1700,BGR,EMEA,26,0.0103417240894388,0.2688848263254114,0.0527326529362415,3,0.1153846153846153,1,0,1,0,0,1,2,0,79,0,0,0,0,Low,0.0,False,0.038461538461538464,0.038461538461538464,9,0.9997434818436941,Safety Concerns
Study_22,Site 1701,BGR,EMEA,31,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.55,True,0.0,0.0,4,0.9996503493821736,High Performers
Study_22,Site 1702,BGR,EMEA,21,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999728524493567,High Performers
Study_22,Site 1703,BGR,EMEA,37,0.0066347151539107,0.2454844606946983,0.0403573967374102,3,0.081081081081081,1,0,1,0,0,1,2,0,15,0,0,0,0,Low,0.0,False,0.02702702702702703,0.02702702702702703,9,0.9989399700674216,Safety Concerns
Study_22,Site 1704,BGR,EMEA,5,0.0466666666666666,0.2333333333333333,0.1043498389499901,1,0.2,1,0,1,4,0,0,0,0,0,0,0,0,0,Low,1.1,True,0.2,0.2,9,0.9991968298609065,Safety Concerns
Study_22,Site 1705,BGR,EMEA,13,0.0104723346828609,0.1361403508771929,0.0377585396728752,2,0.1538461538461538,0,1,1,0,0,0,1,0,0,162,0,0,0,Low,0.0,False,0.0,0.07692307692307693,5,0.9981140535081909,Data Laggards
Study_22,Site 1706,BGR,EMEA,20,0.069388730195003,0.2799999999999999,0.1071156297730778,16,0.8,3,4,7,0,0,5,14,0,230,0,0,1,0,Medium,0.9,True,0.15,0.35,7,0.9998994384566154,Safety Concerns
Study_22,Site 1707,BGR,EMEA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999978963593812,High Performers
Study_22,Site 1708,CZE,EMEA,8,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.99999728223799,High Performers
Study_22,Site 1709,CZE,EMEA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999931419599984,High Performers
Study_22,Site 171,ARG,AMERICA,10,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999963949197164,High Performers
Study_22,Site 1710,CZE,EMEA,76,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.55,True,0.0,0.0,1,0.9344225984492356,Safety Concerns
Study_22,Site 1711,CZE,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999976168767662,High Performers
Study_22,Site 1712,CZE,EMEA,4,0.1629570383912248,0.41,0.2003004995930298,6,1.5,1,1,2,9,1,1,4,0,5,0,0,0,0,High,0.0,False,0.25,0.5,8,0.9999999999929541,Safety Concerns
Study_22,Site 1713,CZE,EMEA,11,0.0055871212121212,0.0614583333333333,0.0185303847188417,1,0.0909090909090909,0,1,1,0,0,0,0,0,0,0,0,1,0,Low,0.0,False,0.0,0.09090909090909091,5,0.9998845048148264,Data Laggards
Study_22,Site 1714,CZE,EMEA,16,0.0058333333333333,0.0933333333333333,0.0233333333333333,1,0.0625,0,1,1,0,0,0,2,0,0,0,0,0,0,Low,0.0,False,0.0,0.0625,5,0.9988140775130692,Data Laggards
Study_22,Site 1715,CZE,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999976168767662,High Performers
Study_22,Site 1716,FRA,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.999998750667063,High Performers
Study_22,Site 1717,FRA,EMEA,4,0.0292628205128205,0.117051282051282,0.058525641025641,2,0.5,0,1,1,0,0,0,2,0,0,0,0,0,1,Low,0.0,False,0.0,0.25,5,0.9999608623899578,Data Laggards
Study_22,Site 1718,FRA,EMEA,10,0.0242925045703839,0.2429250457038391,0.0768196445124633,3,0.3,0,1,1,0,0,1,2,0,8,0,0,0,0,Low,0.0,False,0.0,0.1,5,0.999733740624715,Data Laggards
Study_22,Site 1719,FRA,EMEA,12,0.0314391185662714,0.2491407678244973,0.0778267635095626,5,0.4166666666666667,1,1,2,0,0,1,3,0,25,25,0,0,0,Low,0.0,False,0.08333333333333333,0.16666666666666666,1,0.7785972642045329,Safety Concerns
Study_22,Site 172,ARG,AMERICA,30,0.0020486111111111,0.0614583333333333,0.0112207051711127,1,0.0333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,Low,0.0,False,0.0,0.03333333333333333,5,0.9969127773732512,Data Laggards
Study_22,Site 1720,FRA,EMEA,10,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999963949197164,High Performers
Study_22,Site 1721,FRA,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999986327456657,High Performers
Study_22,Site 1722,FRA,EMEA,34,0.0108353272753342,0.2454844606946983,0.0439783442338649,5,0.1470588235294117,1,2,3,0,0,1,2,0,15,0,0,2,0,Low,0.0,False,0.029411764705882353,0.08823529411764706,1,0.9429557678105561,Safety Concerns
Study_22,Site 1723,FRA,EMEA,39,0.0142508949752798,0.2443875685557586,0.0551024358202478,7,0.1794871794871795,0,3,3,0,0,2,4,0,19,0,1,0,0,Low,0.0,False,0.0,0.07692307692307693,5,0.9763512385015679,Data Laggards
Study_22,Site 1724,FRA,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.0,False,0.0,0.0,4,0.9999981305379673,High Performers
