study,site_id,country,region,subject_count,site_risk_category,cluster_id,cluster_name,prob_cluster_0,prob_cluster_1,prob_cluster_2
Study_22,Site 1762,ITA,EMEA,13,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1763,ITA,EMEA,13,Low,0,Cluster_0_Low_Risk,0.9998020045054643,0.00019799549453540827,5.413068092783706e-16
Study_22,Site 1764,ITA,EMEA,10,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999970743,2.925732023162259e-12
Study_22,Site 1765,ITA,EMEA,17,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999898159,1.0184132592691349e-11
Study_22,Site 1766,ITA,EMEA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_22,Site 1767,ITA,EMEA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_22,Site 1768,ITA,EMEA,26,Low,0,Cluster_0_Low_Risk,1.0,1.145551855178246e-15,1.4652323327354095e-25
Study_22,Site 1769,NLD,EMEA,5,Low,0,Cluster_0_Low_Risk,0.9999999999995453,4.5336812594735903e-13,6.656508013982909e-25
Study_22,Site 177,USA,AMERICA,43,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999799596,2.0040371136602662e-11
Study_22,Site 1770,NLD,EMEA,11,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.822612489196664e-15,5.830150706469918e-26
Study_22,Site 1771,NLD,EMEA,26,Low,0,Cluster_0_Low_Risk,0.9999999998577742,1.4222433409418212e-10,6.753676687107062e-22
Study_22,Site 1772,NLD,EMEA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
Study_22,Site 1773,NLD,EMEA,55,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,1.0723864363938872e-61,1.0
Study_22,Site 1774,NLD,EMEA,56,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,2.602160593329495e-59,1.0
Study_22,Site 1775,NLD,EMEA,30,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1776,NLD,EMEA,23,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1777,NLD,EMEA,17,Low,0,Cluster_0_Low_Risk,0.999999999999865,1.3565390116821163e-13,7.872991827440365e-25
Study_22,Site 1778,NLD,EMEA,17,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999853281,1.467192771005687e-11
Study_22,Site 1779,NLD,EMEA,12,Low,0,Cluster_0_Low_Risk,0.9904231310523266,0.009576868947641093,3.224404252068205e-14
Study_22,Site 178,USA,AMERICA,30,Low,0,Cluster_0_Low_Risk,0.999999999927887,7.211389943250559e-11,4.0781336516782816e-22
Study_22,Site 1780,NLD,EMEA,24,Low,0,Cluster_0_Low_Risk,0.9999999999924221,7.578991228306441e-12,7.989897310962477e-23
Study_22,Site 1781,NLD,EMEA,23,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999966316,3.368635808338349e-12
Study_22,Site 1782,NLD,EMEA,20,Low,0,Cluster_0_Low_Risk,0.9999999999999964,1.874945928064002e-15,1.1981291546501886e-25
Study_22,Site 1783,NLD,EMEA,6,Low,1,Cluster_1_Completeness_Issues,7.883907771196146e-38,0.9999999999983937,1.6063550348956614e-12
Study_22,Site 1784,NLD,EMEA,24,Low,0,Cluster_0_Low_Risk,1.0,1.347353795884139e-15,1.388787241369172e-25
Study_22,Site 1785,NLD,EMEA,16,Low,0,Cluster_0_Low_Risk,0.9999997575187979,2.4248120162729757e-07,7.500563363704494e-19
Study_22,Site 1786,NLD,EMEA,42,Medium,1,Cluster_1_Completeness_Issues,0.0,0.999999999940369,5.963094908999762e-11
Study_22,Site 1787,NLD,EMEA,11,Low,0,Cluster_0_Low_Risk,0.9999999999997584,2.4023651914676044e-13,7.388640778179005e-25
Study_22,Site 1788,NLD,EMEA,15,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.832216980517025e-15,8.848491504536766e-26
Study_22,Site 1789,POL,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_22,Site 179,USA,AMERICA,19,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999967719,3.228132038915335e-12
Study_22,Site 1790,POL,EMEA,18,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.7605939082977126e-15,1.3227302738615091e-25
Study_22,Site 1791,ROU,EMEA,26,Low,0,Cluster_0_Low_Risk,1.0,1.145551855178246e-15,1.4652323327354095e-25
Study_22,Site 1792,ROU,EMEA,1,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,4.787144804699822e-56,1.0
Study_22,Site 1793,ROU,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_22,Site 1794,ROU,EMEA,2,High,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0007832299184199991,0.9992167700815814
Study_22,Site 1795,ROU,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_22,Site 1796,ROU,EMEA,8,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999976832,2.3167481792923512e-12
Study_22,Site 1797,ROU,EMEA,29,Low,0,Cluster_0_Low_Risk,1.0,9.02550897721729e-16,1.5586950020817032e-25
Study_22,Site 1798,ROU,EMEA,29,Low,2,Cluster_2_High_Risk_Elevated_DQI,1.2745858256833762e-205,3.757662752108071e-248,1.0
Study_22,Site 1799,ROU,EMEA,22,Low,0,Cluster_0_Low_Risk,1.0,1.5881975770788409e-15,1.299993857581428e-25
Study_22,Site 18,USA,AMERICA,22,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999905065,9.493470032364916e-12
Study_22,Site 180,USA,AMERICA,51,Low,0,Cluster_0_Low_Risk,0.9999999999957865,4.211932033173912e-12,5.068533117078631e-23
Study_22,Site 1800,ROU,EMEA,9,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.2987767038517915e-15,4.251378625289835e-26
Study_22,Site 1801,ROU,EMEA,19,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.0376908004385917e-15,1.142145836691859e-25
Study_22,Site 1802,ROU,EMEA,6,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.5951443848285016e-15,2.0424493852363178e-26
Study_22,Site 1803,ROU,EMEA,17,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999072335,9.276644290522152e-11
Study_22,Site 1804,ROU,EMEA,6,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.5951443848285016e-15,2.0424493852363178e-26
Study_22,Site 1805,ROU,EMEA,10,Medium,2,Cluster_2_High_Risk_Elevated_DQI,0.0,4.1217404784666024e-25,1.0
Study_22,Site 1806,ROU,EMEA,9,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999955546,4.445457996753726e-12
Study_22,Site 1807,ROU,EMEA,47,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999572041,4.2795885789122527e-10
Study_22,Site 1808,ROU,EMEA,33,Low,0,Cluster_0_Low_Risk,0.9999999999999645,3.5724746355205167e-14,7.177257420904181e-25
Study_22,Site 1809,ROU,EMEA,20,Low,0,Cluster_0_Low_Risk,0.9999999999999964,1.874945928064002e-15,1.1981291546501886e-25
Study_22,Site 181,USA,AMERICA,6,Low,0,Cluster_0_Low_Risk,0.9999999999996021,3.980369476151957e-13,6.595759670015292e-25
Study_22,Site 1810,ROU,EMEA,28,Low,0,Cluster_0_Low_Risk,0.9999999999167812,8.321826942332222e-11,4.349670451318341e-22
Study_22,Site 1811,ROU,EMEA,17,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.405590124403553e-15,1.0200306594849339e-25
Study_22,Site 1812,ROU,EMEA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_22,Site 1813,ROU,EMEA,23,Low,0,Cluster_0_Low_Risk,1.0,1.4624754984693423e-15,1.3459843502958676e-25
Study_22,Site 1814,ROU,EMEA,27,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999653044,3.4695615723129146e-11
Study_22,Site 1815,ROU,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_22,Site 1816,SVK,EMEA,34,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999779143,2.208572186218778e-11
Study_22,Site 1817,SVK,EMEA,16,Low,0,Cluster_0_Low_Risk,0.9999999999998508,1.4898101303676554e-13,7.845653519272162e-25
Study_22,Site 1818,SVK,EMEA,12,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999878233,1.2176678540037802e-11
Study_22,Site 1819,SVK,EMEA,17,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.405590124403553e-15,1.0200306594849339e-25
Study_22,Site 182,USA,AMERICA,39,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999820635,1.7936528257116082e-11
Study_22,Site 1820,SVK,EMEA,46,Low,2,Cluster_2_High_Risk_Elevated_DQI,4.978938741922322e-67,5.452533435487658e-93,1.0
Study_22,Site 1821,SVK,EMEA,10,Low,1,Cluster_1_Completeness_Issues,2.1750998786193875e-218,0.9999999999975149,2.4851746664364143e-12
Study_22,Site 1822,SVK,EMEA,8,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999923281,7.67186482915424e-12
Study_22,Site 1823,SVK,EMEA,6,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.5951443848285016e-15,2.0424493852363178e-26
Study_22,Site 1824,SVK,EMEA,32,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999858347,1.4165351828063761e-11
Study_22,Site 1825,SVK,EMEA,13,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.3124962649117986e-15,7.381235737248412e-26
Study_22,Site 1826,SVK,EMEA,10,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999990576134,9.423865522517724e-10
Study_22,Site 1827,SVK,EMEA,16,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999944564,5.5435710096435795e-12
Study_22,Site 1828,SVK,EMEA,19,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1829,SVK,EMEA,12,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.566519004571872e-15,6.613350666021497e-26
Study_22,Site 183,USA,AMERICA,9,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.2987767038517915e-15,4.251378625289835e-26
Study_22,Site 1830,SVK,EMEA,8,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999957879,4.212037449602602e-12
Study_22,Site 1831,SVK,EMEA,2,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.2670635656672173e-15,1.9414551030072474e-27
Study_22,Site 1832,SVK,EMEA,27,Low,0,Cluster_0_Low_Risk,1.0,1.1967655666858156e-15,1.638843311292468e-25
Study_22,Site 1833,SVK,EMEA,13,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.3124962649117986e-15,7.381235737248412e-26
Study_22,Site 1834,SVK,EMEA,24,Low,0,Cluster_0_Low_Risk,1.0,1.347353795884139e-15,1.388787241369172e-25
Study_22,Site 1835,SVK,EMEA,8,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999996773,3.2269937022899553e-12
Study_22,Site 1836,SVK,EMEA,36,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1837,SVK,EMEA,14,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.066520149196283e-15,8.127785163504165e-26
Study_22,Site 1838,SVK,EMEA,16,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.6116000788964038e-15,9.540086297095528e-26
Study_22,Site 1839,SVK,EMEA,23,Low,0,Cluster_0_Low_Risk,1.0,1.4624754984693423e-15,1.3459843502958676e-25
Study_22,Site 184,USA,AMERICA,10,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.07141912165501e-15,5.039484910839949e-26
Study_22,Site 1840,SVK,EMEA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999858,1.3472899503566301e-14,5.277330304800549e-26
Study_22,Site 1841,SVK,EMEA,9,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.2987767038517915e-15,4.251378625289835e-26
Study_22,Site 1842,SVK,EMEA,13,Low,0,Cluster_0_Low_Risk,0.999999999999801,1.981531598662234e-13,7.640206652016992e-25
Study_22,Site 1843,SVK,EMEA,15,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.832216980517025e-15,8.848491504536766e-26
Study_22,Site 1844,SVK,EMEA,10,Low,0,Cluster_0_Low_Risk,0.9999999999997371,2.646675130961719e-13,7.229386191749218e-25
Study_22,Site 1845,ESP,EMEA,13,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.3124962649117986e-15,7.381235737248412e-26
Study_22,Site 1846,ESP,EMEA,12,Low,0,Cluster_0_Low_Risk,0.9904231310523266,0.009576868947641093,3.224404252068205e-14
Study_22,Site 1847,ESP,EMEA,10,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1848,ESP,EMEA,72,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999401941,5.980603211201765e-11
Study_22,Site 1849,ESP,EMEA,19,Low,0,Cluster_0_Low_Risk,0.9999999995095088,4.904900538594997e-10,3.391543804000913e-21
Study_22,Site 185,USA,AMERICA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
Study_22,Site 1850,ESP,EMEA,20,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999963745,3.6255515114233914e-12
Study_22,Site 1851,ESP,EMEA,45,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999886067,1.1393340901986277e-11
Study_22,Site 1852,ESP,EMEA,12,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.566519004571872e-15,6.613350666021497e-26
Study_22,Site 1853,ESP,EMEA,22,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999967466,3.25325313140114e-12
Study_22,Site 1854,ESP,EMEA,5,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9945474472264288,0.005452552773569891
Study_22,Site 1855,ESP,EMEA,23,Low,0,Cluster_0_Low_Risk,0.9999999999999218,7.878122394862076e-14,7.721531149088298e-25
Study_22,Site 1856,ESP,EMEA,12,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1857,ESP,EMEA,7,Low,0,Cluster_0_Low_Risk,0.9999999999996447,3.565990635334794e-13,6.702568388185044e-25
Study_22,Site 1858,ESP,EMEA,33,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1859,ESP,EMEA,42,Low,0,Cluster_0_Low_Risk,0.9999999544448396,4.555516082955616e-08,4.395764239063467e-19
Study_22,Site 186,USA,AMERICA,4,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.015486583897409e-15,8.893253760915574e-27
Study_22,Site 1860,ESP,EMEA,14,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999883662,1.1633881325018728e-11
Study_22,Site 1861,ESP,EMEA,18,Low,0,Cluster_0_Low_Risk,0.9999999999998757,1.2362005998943815e-13,7.882551234696208e-25
Study_22,Site 1862,ESP,EMEA,9,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.2987767038517915e-15,4.251378625289835e-26
Study_22,Site 1863,ESP,EMEA,10,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1864,ESP,EMEA,7,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.596536144984012e-15,2.735937423305616e-26
Study_22,Site 1865,ESP,EMEA,15,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.832216980517025e-15,8.848491504536766e-26
Study_22,Site 1866,ESP,EMEA,18,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999997105631,2.894370005508547e-10
Study_22,Site 1867,ESP,EMEA,27,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999998967566,1.0324344095993632e-10
Study_22,Site 1868,ESP,EMEA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
Study_22,Site 1869,ESP,EMEA,12,Low,0,Cluster_0_Low_Risk,0.9999999999999929,7.270201767628015e-15,1.3115093053131336e-25
Study_22,Site 187,USA,AMERICA,37,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1870,ESP,EMEA,17,Low,0,Cluster_0_Low_Risk,0.999999992243918,7.756081550891352e-09,4.44432959461417e-20
Study_22,Site 1871,ESP,EMEA,17,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999986381,1.3619029353746725e-11
Study_22,Site 1872,ESP,EMEA,7,Low,1,Cluster_1_Completeness_Issues,5.411250755714221e-23,0.9999999999982292,1.7709129371822379e-12
Study_22,Site 1873,ESP,EMEA,8,Low,0,Cluster_0_Low_Risk,0.9999999999996483,3.5314647557749546e-13,7.589773481940447e-25
Study_22,Site 1874,ESP,EMEA,8,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.4838132559453015e-15,3.4783919873135606e-26
Study_22,Site 1875,ESP,EMEA,7,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.596536144984012e-15,2.735937423305616e-26
Study_22,Site 1876,ESP,EMEA,29,Low,0,Cluster_0_Low_Risk,1.0,9.02550897721729e-16,1.5586950020817032e-25
Study_22,Site 1877,ESP,EMEA,24,Low,0,Cluster_0_Low_Risk,0.9999999999999218,7.812765108946053e-14,8.660272295778613e-25
Study_22,Site 1878,ESP,EMEA,37,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,2.8606369398230367e-149,1.0
Study_22,Site 1879,ESP,EMEA,5,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999998157691,1.8423086962055743e-10
Study_22,Site 188,USA,AMERICA,43,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999920646,7.935354936524445e-12
Study_22,Site 1880,ESP,EMEA,23,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999965872,3.4130363041180323e-12
Study_22,Site 1881,ESP,EMEA,9,Low,0,Cluster_0_Low_Risk,0.9999999999996376,3.6294994691246587e-13,8.918863942129114e-25
Study_22,Site 1882,ESP,EMEA,16,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.6116000788964038e-15,9.540086297095528e-26
Study_22,Site 1883,ESP,EMEA,36,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999981184,1.8816003278511388e-11
Study_22,Site 1884,ESP,EMEA,26,Low,0,Cluster_0_Low_Risk,0.9999999999816076,1.839102583333719e-11,8.838883616855843e-23
Study_22,Site 1885,ESP,EMEA,11,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.822612489196664e-15,5.830150706469918e-26
Study_22,Site 1886,ESP,EMEA,7,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999999226117,7.738831179931467e-11
Study_22,Site 1887,ESP,EMEA,17,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999965703,3.4298150312225473e-12
Study_22,Site 1888,ESP,EMEA,24,Low,0,Cluster_0_Low_Risk,0.9999999999924221,7.578991228306441e-12,7.989897310962477e-23
Study_22,Site 1889,ESP,EMEA,7,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.596536144984012e-15,2.735937423305616e-26
Study_22,Site 189,USA,AMERICA,5,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999998647535,1.352462881796366e-10
Study_22,Site 1890,ESP,EMEA,24,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999996553,3.446865648898105e-12
Study_22,Site 1891,ESP,EMEA,12,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999997254,2.7461348243928237e-12
Study_22,Site 1892,ESP,EMEA,7,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.596536144984012e-15,2.735937423305616e-26
Study_22,Site 1893,ESP,EMEA,6,Low,0,Cluster_0_Low_Risk,0.9999999999994635,5.37550573903474e-13,8.927504934306801e-25
Study_22,Site 1894,ESP,EMEA,15,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999966169,3.3831862248874946e-12
Study_22,Site 1895,ESP,EMEA,15,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999795466,2.0453479861567438e-11
Study_22,Site 1896,ESP,EMEA,23,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999965392,3.4608567966729984e-12
Study_22,Site 1897,ESP,EMEA,69,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999982492,1.7507971023310555e-11
Study_22,Site 1898,ESP,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_22,Site 1899,ESP,EMEA,6,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.5951443848285016e-15,2.0424493852363178e-26
Study_22,Site 19,USA,AMERICA,56,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999909921,9.007978233797198e-12
Study_22,Site 1900,ESP,EMEA,14,Low,0,Cluster_0_Low_Risk,0.999994381130738,5.6188692613292695e-06,2.367976725142895e-17
Study_22,Site 1901,ESP,EMEA,19,Low,0,Cluster_0_Low_Risk,0.9999999999998614,1.3721863266377376e-13,9.884542973025361e-25
Study_22,Site 1902,ESP,EMEA,20,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1903,ESP,EMEA,23,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999960756,3.924466344159703e-12
Study_22,Site 1904,ESP,EMEA,19,Low,1,Cluster_1_Completeness_Issues,0.0,0.99999999999639,3.6100149319522764e-12
Study_22,Site 1905,ESP,EMEA,17,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999971365,2.8636109975606847e-12
Study_22,Site 1906,CHE,EMEA,17,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1907,CHE,EMEA,18,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.214380258707123e-15,1.0827699234400148e-25
Study_22,Site 1908,CHE,EMEA,22,Low,0,Cluster_0_Low_Risk,1.0,1.5881975770788409e-15,1.299993857581428e-25
Study_22,Site 1909,GBR,EMEA,69,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999872842,1.2715876656736131e-11
Study_22,Site 191,CHN,ASIA,9,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.2987767038517915e-15,4.251378625289835e-26
Study_22,Site 1910,GBR,EMEA,31,Low,0,Cluster_0_Low_Risk,0.9999999999999609,3.879004115092899e-14,6.832918788099345e-25
Study_22,Site 1911,GBR,EMEA,4,Low,0,Cluster_0_Low_Risk,0.9999999999971081,2.8912122882518743e-12,3.866599991554234e-24
Study_22,Site 1912,GBR,EMEA,8,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.4838132559453015e-15,3.4783919873135606e-26
Study_22,Site 1913,GBR,EMEA,1,High,1,Cluster_1_Completeness_Issues,0.0,1.0,1.2163039530592322e-39
Study_22,Site 1914,GBR,EMEA,183,Low,1,Cluster_1_Completeness_Issues,0.0,0.999999999843507,1.5649310353415864e-10
Study_22,Site 1915,GBR,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_22,Site 1916,GBR,EMEA,18,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.214380258707123e-15,1.0827699234400148e-25
Study_22,Site 1917,GBR,EMEA,82,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,0.0,1.0
Study_22,Site 1918,GBR,EMEA,6,Medium,1,Cluster_1_Completeness_Issues,0.0,0.9999999951516783,4.8483215245463114e-09
Study_22,Site 1919,GBR,EMEA,7,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.596536144984012e-15,2.735937423305616e-26
Study_22,Site 192,CHN,ASIA,17,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999966733,3.326838945892769e-12
Study_22,Site 1920,GBR,EMEA,10,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.07141912165501e-15,5.039484910839949e-26
Study_22,Site 1921,GBR,EMEA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
Study_22,Site 1922,GBR,EMEA,15,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.832216980517025e-15,8.848491504536766e-26
Study_22,Site 1923,GBR,EMEA,16,Low,0,Cluster_0_Low_Risk,0.9999999999999964,2.6116000788964038e-15,9.540086297095528e-26
Study_22,Site 1924,GBR,EMEA,12,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999976283,2.371667320736634e-12
Study_22,Site 1925,GBR,EMEA,62,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999883851,1.1614831310039226e-11
Study_22,Site 1926,GBR,EMEA,1,Low,0,Cluster_0_Low_Risk,1.0,1.0509911671384543e-15,4.642458521703675e-28
Study_22,Site 1927,GBR,EMEA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
Study_22,Site 1928,GBR,EMEA,9,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.2987767038517915e-15,4.251378625289835e-26
Study_22,Site 1929,GBR,EMEA,7,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999979736,2.026223713483937e-12
Study_22,Site 193,CHN,ASIA,11,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999966898,3.3101337553992327e-12
Study_22,Site 1930,GBR,EMEA,17,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999969109,3.0889198675366075e-12
Study_22,Site 1931,GBR,EMEA,10,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999959608,4.039130540382961e-12
Study_22,Site 1932,GBR,EMEA,30,Low,0,Cluster_0_Low_Risk,1.0,8.347944406713137e-16,1.5846700948721297e-25
Study_22,Site 1933,GBR,EMEA,7,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.596536144984012e-15,2.735937423305616e-26
Study_22,Site 1934,GBR,EMEA,69,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999762657,2.3734407172858398e-11
Study_22,Site 1935,GBR,EMEA,81,Low,2,Cluster_2_High_Risk_Elevated_DQI,0.0,4.027679217473978e-123,1.0
Study_22,Site 1936,GBR,EMEA,11,Low,1,Cluster_1_Completeness_Issues,0.0,0.9999999999971381,2.861918574417951e-12
Study_22,Site 1937,GBR,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999751,2.4697402038797172e-14,5.266807398406209e-26
Study_22,Site 1938,GBR,EMEA,16,Low,0,Cluster_0_Low_Risk,0.9999999537738671,4.62261344256238e-08,2.399609411027146e-19
Study_22,Site 1939,GBR,EMEA,10,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.07141912165501e-15,5.039484910839949e-26
Study_22,Site 194,CHN,ASIA,9,Low,0,Cluster_0_Low_Risk,0.9999999999996945,3.048569041673639e-13,7.433080810593843e-25
Study_22,Site 1940,GBR,EMEA,3,Low,0,Cluster_0_Low_Risk,0.9999999999999964,3.303098520837712e-15,4.754072034079001e-27
Study_22,Site 1941,GBR,EMEA,5,Low,0,Cluster_0_Low_Risk,0.9999999999999964,4.424035880131437e-15,1.4191955094535635e-26
