study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category
Study_22,Site 153,HUN,EMEA,38,0.03245084753519772,0.2524314442413163,0.08040549171863069,15,0.39473684210526316,3,3,6,0,0,5,6,0,206,0,1,0,6,Low
Study_22,Site 154,HUN,EMEA,68,0.00196078431372549,0.13333333333333333,0.01616904166908886,1,0.014705882352941176,0,1,1,0,1,0,0,0,0,0,0,0,0,Low
Study_22,Site 156,HUN,EMEA,12,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 158,HUN,EMEA,26,0.004727564102564103,0.06145833333333334,0.01670108625363279,2,0.07692307692307693,0,2,2,0,0,0,0,0,0,0,0,2,0,Low
Study_22,Site 159,HUN,EMEA,26,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 16,POL,EMEA,10,0.019628654970760235,0.19628654970760234,0.0620712571131881,3,0.3,0,1,1,0,0,0,1,0,0,22,47,0,0,Low
Study_22,Site 161,ISR,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 162,ISR,EMEA,7,0.015042321974661424,0.10529625382262997,0.03979824308591617,2,0.2857142857142857,0,1,1,0,0,0,0,0,0,0,1,1,0,Low
Study_22,Site 163,POL,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 164,POL,EMEA,10,0.04158008409785933,0.2136295871559633,0.08770010923899889,5,0.5,0,2,2,0,3,0,0,0,0,0,2,1,0,Low
Study_22,Site 1645,IND,ASIA,3,0.031111111111111107,0.09333333333333332,0.05388602512436507,1,0.3333333333333333,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1646,IND,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1647,IND,ASIA,40,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1648,IND,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1649,IND,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1650,IND,ASIA,21,0.004444444444444444,0.09333333333333332,0.02036700308869262,1,0.047619047619047616,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1651,IND,ASIA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1652,IND,ASIA,19,0.008333333333333333,0.15833333333333333,0.03632415786283894,1,0.05263157894736842,0,1,1,0,2,0,0,0,0,0,0,0,0,Low
Study_22,Site 1653,IND,ASIA,4,0.015364583333333334,0.06145833333333334,0.03072916666666667,1,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1654,IND,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1655,IND,ASIA,14,0.02820004765112049,0.2546252285191956,0.07511517462118,5,0.35714285714285715,1,1,2,0,0,1,3,0,40,231,0,0,0,Low
Study_22,Site 1656,IND,ASIA,11,0.04589662622569386,0.2549908592321755,0.10211996181246488,6,0.5454545454545454,2,0,2,0,0,2,4,0,68,0,0,0,0,Low
Study_22,Site 1657,IND,ASIA,19,0.023326923173119053,0.2440219378427788,0.07027107921058504,5,0.2631578947368421,0,2,2,0,1,1,2,0,11,0,5,0,0,Low
Study_22,Site 1658,IND,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1659,IND,ASIA,63,0.02959608378383836,0.2546252285191956,0.07955805843908283,23,0.36507936507936506,5,3,8,0,0,7,15,0,158,2,0,0,0,Low
Study_22,Site 166,ARG,AMERICA,41,0.011910836542575952,0.1675109649122807,0.03596747574107242,7,0.17073170731707318,0,5,5,0,1,0,1,0,0,75,0,5,0,Low
Study_22,Site 1660,IND,ASIA,11,0.022383247465514376,0.24621572212065812,0.07423683343278464,3,0.2727272727272727,1,0,1,0,0,1,2,0,17,0,0,0,0,Low
Study_22,Site 1661,IND,ASIA,27,0.014768247779943686,0.18333333333333332,0.044580727882874954,4,0.14814814814814814,0,3,3,0,3,0,2,0,0,7,0,0,0,Low
Study_22,Site 1662,IND,ASIA,7,0.07039958213632803,0.24877513711151739,0.12023800483389331,6,0.8571428571428571,1,1,2,0,0,2,4,0,35,0,0,0,0,Medium
Study_22,Site 1663,IND,ASIA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1664,IND,ASIA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1665,IND,ASIA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1666,IND,ASIA,30,0.0020486111111111113,0.06145833333333334,0.01122070517111278,1,0.03333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1667,IND,ASIA,32,0.01322278717245582,0.24146252285191955,0.04725466067180985,5,0.15625,0,3,3,0,0,1,5,0,4,0,0,0,0,Low
Study_22,Site 1668,IND,ASIA,19,0.012708553834311555,0.24146252285191955,0.05539530188231041,3,0.15789473684210525,0,1,1,0,0,1,2,0,4,0,0,0,0,Low
Study_22,Site 1669,IND,ASIA,8,0.007682291666666667,0.06145833333333334,0.021728802130211618,1,0.125,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1670,IND,ASIA,16,0.0038411458333333336,0.06145833333333334,0.015364583333333334,1,0.0625,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1671,IND,ASIA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1672,IND,ASIA,3,0.08365630712979892,0.25096892138939675,0.14489697432239823,3,1.0,1,0,1,0,0,1,2,0,30,0,0,0,0,Medium
Study_22,Site 1673,MYS,ASIA,65,0.013368360310532375,0.25645338208409507,0.052874142617662954,11,0.16923076923076924,1,4,5,0,0,3,6,0,51,0,1,1,0,Low
Study_22,Site 1674,MYS,ASIA,14,0.07731043788630625,0.24548446069469837,0.10964377109790358,13,0.9285714285714286,2,3,5,0,0,5,6,0,52,0,0,0,0,Medium
Study_22,Site 1675,MYS,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1676,MYS,ASIA,8,0.03050274223034735,0.2440219378427788,0.08627478350345555,3,0.375,0,1,1,0,0,1,2,0,11,0,0,0,0,Low
Study_22,Site 1677,MYS,ASIA,16,0.007964181286549708,0.12742690058479533,0.03185672514619883,2,0.125,0,1,1,0,0,0,1,0,0,13,0,0,0,Low
Study_22,Site 1678,MYS,ASIA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1679,MYS,ASIA,20,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 168,ARG,AMERICA,43,0.029775245051449798,0.2546252285191956,0.06902558413538508,16,0.37209302325581395,2,7,9,9,0,2,7,0,43,26,0,3,1,Low
Study_22,Site 1680,MYS,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1681,MYS,ASIA,9,0.03724016521091475,0.24182815356489945,0.08269711136376959,4,0.4444444444444444,0,2,2,0,0,1,4,0,5,0,0,0,0,Low
Study_22,Site 1682,MYS,ASIA,4,0.06027422303473491,0.24109689213893964,0.12054844606946982,3,0.75,0,1,1,0,0,1,2,0,3,0,0,0,0,Medium
Study_22,Site 1683,MYS,ASIA,36,0.03538768751308376,0.24146252285191955,0.08453557095324139,16,0.4444444444444444,0,6,6,0,0,5,10,0,14,0,1,0,0,Low
Study_22,Site 1684,MYS,ASIA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1685,PHL,ASIA,6,0.04018281535648994,0.24109689213893964,0.0984273940518725,3,0.5,0,1,1,0,0,1,2,0,3,0,0,0,0,Low
Study_22,Site 1686,PHL,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1687,THA,ASIA,11,0.006257992771754242,0.06883792048929666,0.02075541396466502,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,1,0,0,Low
Study_22,Site 1688,THA,ASIA,18,0.013394271785496646,0.24109689213893964,0.05682708245148195,3,0.16666666666666666,0,1,1,0,0,1,2,0,3,0,0,0,0,Low
Study_22,Site 1689,TUR,EMEA,15,0.017983546617915902,0.17641986593540523,0.04998854223962309,3,0.2,0,2,2,0,0,1,0,0,13,0,11,0,0,Low
Study_22,Site 169,ARG,AMERICA,21,0.020646797177183943,0.24182815356489945,0.055597515105861674,6,0.2857142857142857,0,4,4,0,0,1,2,0,5,0,1,2,0,Low
Study_22,Site 1690,TUR,EMEA,8,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1691,VNM,ASIA,10,0.01881804281345566,0.1881804281345566,0.05950787639708295,2,0.2,0,1,1,0,1,0,0,0,0,0,3,0,0,Low
Study_22,Site 1692,VNM,ASIA,58,0.0378277972070101,0.26120658135283364,0.0890722397625504,26,0.4482758620689655,1,8,9,0,5,8,16,0,98,0,3,0,0,Low
Study_22,Site 1693,VNM,ASIA,93,0.005632045325977035,0.2626691042047532,0.03299374819927575,6,0.06451612903225806,1,2,3,0,1,1,3,0,62,19,0,0,0,Low
Study_22,Site 1694,AUT,EMEA,18,0.005185185185185185,0.09333333333333332,0.02199887763691481,1,0.05555555555555555,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1695,BGR,EMEA,43,0.01634787461919683,0.24475319926873856,0.04816191736862059,10,0.23255813953488372,0,6,6,0,0,1,7,0,13,94,0,3,0,Low
Study_22,Site 1696,BGR,EMEA,24,0.029093600783303825,0.35151376146788993,0.07990296967697447,8,0.3333333333333333,1,3,4,19,0,0,3,0,0,420,4,0,0,Low
Study_22,Site 1697,BGR,EMEA,24,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1698,BGR,EMEA,16,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1699,BGR,EMEA,23,0.07505933856303462,0.2655941499085923,0.1126550436866179,21,0.9130434782608695,3,5,8,0,0,6,14,0,232,0,0,0,4,Medium
Study_22,Site 17,POL,EMEA,35,0.00694071559153826,0.2429250457038391,0.0410618271913438,3,0.08571428571428572,0,1,1,0,0,1,2,0,8,0,0,0,0,Low
Study_22,Site 170,ARG,AMERICA,10,0.014280701754385967,0.14280701754385966,0.04515954412942212,2,0.2,0,1,1,0,0,0,1,0,0,276,0,0,0,Low
Study_22,Site 1700,BGR,EMEA,26,0.010341724089438899,0.2688848263254114,0.05273265293624153,3,0.11538461538461539,1,0,1,0,0,1,2,0,79,0,0,0,0,Low
Study_22,Site 1701,BGR,EMEA,31,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1702,BGR,EMEA,21,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1703,BGR,EMEA,37,0.006634715153910767,0.24548446069469837,0.0403573967374102,3,0.08108108108108109,1,0,1,0,0,1,2,0,15,0,0,0,0,Low
Study_22,Site 1704,BGR,EMEA,5,0.04666666666666667,0.23333333333333334,0.10434983894999018,1,0.2,1,0,1,4,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1705,BGR,EMEA,13,0.010472334682860998,0.13614035087719298,0.03775853967287524,2,0.15384615384615385,0,1,1,0,0,0,1,0,0,162,0,0,0,Low
Study_22,Site 1706,BGR,EMEA,20,0.06938873019500305,0.27999999999999997,0.10711562977307784,16,0.8,3,4,7,0,0,5,14,0,230,0,0,1,0,Medium
Study_22,Site 1707,BGR,EMEA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1708,CZE,EMEA,8,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1709,CZE,EMEA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 171,ARG,AMERICA,10,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1710,CZE,EMEA,76,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1711,CZE,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1712,CZE,EMEA,4,0.16295703839122486,0.41,0.20030049959302984,6,1.5,1,1,2,9,1,1,4,0,5,0,0,0,0,High
Study_22,Site 1713,CZE,EMEA,11,0.0055871212121212125,0.06145833333333334,0.018530384718841723,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1714,CZE,EMEA,16,0.005833333333333333,0.09333333333333332,0.02333333333333333,1,0.0625,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1715,CZE,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1716,FRA,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1717,FRA,EMEA,4,0.02926282051282051,0.11705128205128204,0.05852564102564102,2,0.5,0,1,1,0,0,0,2,0,0,0,0,0,1,Low
Study_22,Site 1718,FRA,EMEA,10,0.02429250457038391,0.2429250457038391,0.0768196445124633,3,0.3,0,1,1,0,0,1,2,0,8,0,0,0,0,Low
Study_22,Site 1719,FRA,EMEA,12,0.03143911856627146,0.2491407678244973,0.07782676350956264,5,0.4166666666666667,1,1,2,0,0,1,3,0,25,25,0,0,0,Low
Study_22,Site 172,ARG,AMERICA,30,0.0020486111111111113,0.06145833333333334,0.01122070517111278,1,0.03333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1720,FRA,EMEA,10,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1721,FRA,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1722,FRA,EMEA,34,0.010835327275334266,0.24548446069469837,0.04397834423386495,5,0.14705882352941177,1,2,3,0,0,1,2,0,15,0,0,2,0,Low
Study_22,Site 1723,FRA,EMEA,39,0.014250894975279862,0.24438756855575866,0.05510243582024788,7,0.1794871794871795,0,3,3,0,0,2,4,0,19,0,1,0,0,Low
Study_22,Site 1724,FRA,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1725,FRA,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1726,FRA,EMEA,7,0.04421460128841299,0.24804387568555758,0.09275269468823187,4,0.5714285714285714,1,1,2,0,0,1,2,0,22,0,0,1,0,Low
Study_22,Site 1727,FRA,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1728,FRA,EMEA,33,0.006088301329730591,0.13207602339181285,0.025592669006837095,3,0.09090909090909091,0,2,2,0,0,0,2,0,0,7,1,0,0,Low
Study_22,Site 1729,FRA,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 173,ARG,AMERICA,11,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1730,FRA,EMEA,43,0.024239518231934584,0.24658135283363802,0.072217158152975,13,0.3023255813953488,3,2,5,0,0,4,8,0,57,0,0,1,0,Low
Study_22,Site 1731,FRA,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1732,FRA,EMEA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1733,GRC,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1734,HUN,EMEA,12,0.04033516148689823,0.24219378427787935,0.09420267414335899,6,0.5,0,2,2,0,0,2,4,0,11,0,0,0,0,Low
Study_22,Site 1735,HUN,EMEA,43,0.0042337507453786526,0.13333333333333333,0.02148114153767079,2,0.046511627906976744,0,2,2,0,1,0,0,0,0,0,0,0,1,Low
Study_22,Site 1736,HUN,EMEA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1737,HUN,EMEA,9,0.026951046110095474,0.24255941499085926,0.08085313833028643,3,0.3333333333333333,0,1,1,0,0,1,2,0,7,0,0,0,0,Low
Study_22,Site 1738,HUN,EMEA,23,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1739,HUN,EMEA,9,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 174,ARG,AMERICA,23,0.011133994406305619,0.12906432748538013,0.03689040461240904,4,0.17391304347826086,0,2,2,0,0,0,2,0,0,47,0,0,0,Low
Study_22,Site 1740,HUN,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1741,HUN,EMEA,13,0.0189959218112783,0.24694698354661793,0.06849077011526869,3,0.23076923076923078,1,0,1,0,0,1,2,0,19,0,0,0,0,Low
Study_22,Site 1742,HUN,EMEA,18,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1743,HUN,EMEA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1744,HUN,EMEA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1745,HUN,EMEA,26,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1746,ITA,EMEA,13,0.019530305161018145,0.25389396709323586,0.0704175166835099,3,0.23076923076923078,1,0,1,0,0,1,2,0,38,0,0,0,0,Low
Study_22,Site 1747,ITA,EMEA,11,0.008030303030303032,0.08833333333333335,0.026633502104369124,1,0.09090909090909091,0,1,1,0,0,0,1,0,0,0,0,0,0,Low
Study_22,Site 1748,ITA,EMEA,10,0.08199146861669712,0.2436563071297989,0.11424233392225748,10,1.0,0,4,4,0,0,3,8,0,18,0,0,0,0,Medium
Study_22,Site 1749,ITA,EMEA,34,0.027249760278883033,0.24475319926873856,0.07277437865951822,11,0.3235294117647059,0,5,5,0,1,3,6,0,32,0,0,1,0,Low
Study_22,Site 1750,ITA,EMEA,14,0.03491250979367981,0.24438756855575866,0.08874605107915778,6,0.42857142857142855,0,2,2,0,0,2,4,0,24,0,0,0,0,Low
Study_22,Site 1751,ITA,EMEA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1752,ITA,EMEA,41,0.007945590994371482,0.18333333333333332,0.03245953440725287,3,0.07317073170731707,0,3,3,0,7,0,2,0,0,0,0,0,2,Low
Study_22,Site 1753,ITA,EMEA,28,0.020582878690949404,0.2491407678244973,0.06553894815890209,7,0.25,1,2,3,0,0,2,4,0,30,0,4,0,0,Low
Study_22,Site 1754,ITA,EMEA,10,0.067397014015844,0.2524314442413163,0.11006545381275089,8,0.8,1,2,3,0,0,3,4,0,61,0,0,0,0,Medium
Study_22,Site 1755,ITA,EMEA,16,0.005833333333333333,0.09333333333333332,0.02333333333333333,1,0.0625,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1756,ITA,EMEA,14,0.023312708011062673,0.2776599634369287,0.07434831789300661,4,0.2857142857142857,1,1,2,0,0,1,2,0,103,0,0,0,1,Low
Study_22,Site 1757,ITA,EMEA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1758,ITA,EMEA,9,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1759,ITA,EMEA,28,0.017897215330373466,0.24987202925045704,0.053572740461198344,6,0.21428571428571427,1,3,4,0,0,1,11,0,27,0,0,2,0,Low
Study_22,Site 176,ARG,AMERICA,14,0.011056547619047619,0.09333333333333332,0.028792061424168874,2,0.14285714285714285,0,2,2,0,0,0,2,0,0,0,0,1,0,Low
Study_22,Site 1760,ITA,EMEA,9,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1761,ITA,EMEA,6,0.044448507007922,0.266691042047532,0.10887616199793117,3,0.5,1,0,1,0,0,1,2,0,73,0,0,0,0,Low
Study_22,Site 1762,ITA,EMEA,13,0.07504210026719169,0.44255941499085927,0.14877375241403043,11,0.8461538461538461,3,0,3,5,0,3,6,0,75,0,0,1,0,Medium
Study_22,Site 1763,ITA,EMEA,13,0.011907051282051282,0.09333333333333332,0.029784119837854357,2,0.15384615384615385,0,2,2,0,0,0,2,0,0,0,0,1,0,Low
Study_22,Site 1764,ITA,EMEA,10,0.012777777777777777,0.12777777777777777,0.04040688121326262,2,0.2,0,1,1,0,0,0,1,0,0,19,0,0,0,Low
Study_22,Site 1765,ITA,EMEA,17,0.020970355235329963,0.1782480195003047,0.05919716227031663,4,0.23529411764705882,0,2,2,0,0,2,0,0,36,0,0,0,0,Low
Study_22,Site 1766,ITA,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1767,ITA,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1768,ITA,EMEA,26,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1769,NLD,EMEA,5,0.012291666666666668,0.06145833333333334,0.027485002223434918,1,0.2,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 177,USA,AMERICA,43,0.011337501594319968,0.24438756855575866,0.04211354401703626,6,0.13953488372093023,0,4,4,0,0,1,5,0,12,0,0,1,0,Low
Study_22,Site 1770,NLD,EMEA,11,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1771,NLD,EMEA,26,0.005953525641025641,0.09333333333333332,0.02150970170941952,2,0.07692307692307693,0,2,2,0,0,0,2,0,0,0,0,1,0,Low
Study_22,Site 1772,NLD,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1773,NLD,EMEA,55,0.013041271951692428,0.24658135283363802,0.050457874991259165,8,0.14545454545454545,1,3,4,0,1,2,6,0,29,0,0,0,0,Low
Study_22,Site 1774,NLD,EMEA,56,0.013606697199921006,0.24987202925045704,0.05010799957985159,10,0.17857142857142858,1,4,5,0,1,1,5,0,27,196,0,0,6,Low
Study_22,Site 1775,NLD,EMEA,30,0.018133806751352625,0.14705128205128207,0.04387693319172468,6,0.2,0,5,5,0,2,0,8,0,0,0,1,1,1,Low
Study_22,Site 1776,NLD,EMEA,23,0.005797101449275362,0.13333333333333333,0.02780192187427663,1,0.043478260869565216,0,1,1,0,1,0,0,0,0,0,0,0,0,Low
Study_22,Site 1777,NLD,EMEA,17,0.0036151960784313727,0.06145833333333334,0.0149058352886913,1,0.058823529411764705,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1778,NLD,EMEA,17,0.03277926040516671,0.24438756855575866,0.08129594493053065,7,0.4117647058823529,0,3,3,0,0,2,4,0,23,0,1,0,0,Low
Study_22,Site 1779,NLD,EMEA,12,0.007777777777777777,0.09333333333333332,0.026943012562182532,1,0.08333333333333333,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 178,USA,AMERICA,30,0.004526694699286443,0.07434250764525996,0.017309760284481526,2,0.06666666666666667,0,2,2,0,0,0,0,0,0,0,2,1,0,Low
Study_22,Site 1780,NLD,EMEA,24,0.0038888888888888883,0.09333333333333332,0.019051586888313606,1,0.041666666666666664,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1781,NLD,EMEA,23,0.010546061521341707,0.24255941499085926,0.050577134290845864,3,0.13043478260869565,0,1,1,0,0,1,2,0,7,0,0,0,0,Low
Study_22,Site 1782,NLD,EMEA,20,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1783,NLD,EMEA,6,0.019508547008547008,0.11705128205128204,0.047785985794039344,2,0.3333333333333333,0,1,1,0,0,0,2,0,0,0,0,0,1,Low
Study_22,Site 1784,NLD,EMEA,24,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1785,NLD,EMEA,16,0.009674479166666666,0.09333333333333332,0.02706868928347774,2,0.125,0,2,2,0,0,0,2,0,0,0,0,1,0,Low
Study_22,Site 1786,NLD,EMEA,42,0.04782997446388671,0.27543761425959784,0.09394151209327595,26,0.6190476190476191,2,8,10,0,0,8,12,0,104,0,0,4,0,Medium
Study_22,Site 1787,NLD,EMEA,11,0.0055871212121212125,0.06145833333333334,0.018530384718841723,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1788,NLD,EMEA,15,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1789,POL,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 179,USA,AMERICA,19,0.01318964687770615,0.25060329067641685,0.057492337840907876,3,0.15789473684210525,1,0,1,0,0,1,2,0,29,0,0,0,0,Low
Study_22,Site 1790,POL,EMEA,18,0.002749287749287749,0.04948717948717948,0.011664240065726807,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,0,0,0,3,Low
Study_22,Site 1791,ROU,EMEA,26,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1792,ROU,EMEA,1,0.24475319926873856,0.24475319926873856,0.0,3,3.0,0,1,1,0,0,1,2,0,13,0,0,0,0,High
Study_22,Site 1793,ROU,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
