study,site_id,country,region,subject_count,missing_visit_count,lab_issues_count,sae_total_count,sae_pending_count,missing_pages_count,uncoded_meddra_count,uncoded_whodd_count,inactivated_forms_count,edrr_open_issues
Study_22,Site 1994,MEX,AMERICA,24,0,0,1,0,4,0,0,0,3
Study_22,Site 1995,MEX,AMERICA,11,0,0,0,0,4,0,0,0,0
Study_22,Site 1996,MEX,AMERICA,23,0,0,0,0,0,0,0,0,0
Study_22,Site 1997,MEX,AMERICA,25,0,0,0,0,0,0,0,0,0
Study_22,Site 1998,MEX,AMERICA,41,0,0,5,0,7,1,1,0,1
Study_22,Site 1999,MEX,AMERICA,14,3,0,0,0,7,0,0,0,0
Study_22,Site 2,AUS,ASIA,20,0,0,2,0,0,0,0,0,0
Study_22,Site 20,USA,AMERICA,49,0,0,1,0,0,4,0,0,1
Study_22,Site 200,CHN,ASIA,52,0,0,16,0,0,0,0,1,0
Study_22,Site 2000,MEX,AMERICA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 2001,MEX,AMERICA,13,1,0,0,0,2,0,0,0,0
Study_22,Site 2002,MEX,AMERICA,80,1,0,0,0,4,0,0,0,2
Study_22,Site 2003,MEX,AMERICA,39,0,0,0,0,0,0,0,0,0
Study_22,Site 2004,MEX,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 2005,MEX,AMERICA,26,1,0,2,0,3,0,2,1,0
Study_22,Site 2006,MEX,AMERICA,19,0,0,1,0,0,0,0,0,0
Study_22,Site 2007,USA,AMERICA,60,0,0,1,0,1,1,0,0,2
Study_22,Site 2008,USA,AMERICA,46,7,0,0,0,14,0,0,0,0
Study_22,Site 2009,USA,AMERICA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 201,CHN,ASIA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 2010,USA,AMERICA,37,2,0,6,0,4,1,0,0,0
Study_22,Site 2011,USA,AMERICA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 2012,USA,AMERICA,46,4,0,6,0,8,0,6,0,1
Study_22,Site 2013,USA,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 2014,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 2015,USA,AMERICA,47,0,0,24,0,0,0,0,2,0
Study_22,Site 2016,USA,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 2017,USA,AMERICA,14,0,0,1,0,0,0,0,0,0
Study_22,Site 2018,USA,AMERICA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 2019,USA,AMERICA,44,1,0,9,0,2,0,0,0,0
Study_22,Site 202,CHN,ASIA,26,0,0,2,0,0,0,0,0,0
Study_22,Site 2020,USA,AMERICA,20,1,0,7,0,2,0,0,0,1
Study_22,Site 2021,USA,AMERICA,26,0,0,0,0,1,0,0,0,0
Study_22,Site 2022,USA,AMERICA,31,0,0,2,0,4,0,0,0,0
Study_22,Site 2023,USA,AMERICA,18,0,0,0,0,1,0,2,0,1
Study_22,Site 2024,USA,AMERICA,11,0,0,0,0,0,0,0,0,1
Study_22,Site 2025,USA,AMERICA,19,0,0,0,0,0,0,0,0,0
Study_22,Site 2026,USA,AMERICA,60,1,0,0,0,2,0,0,0,0
Study_22,Site 2027,USA,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 2028,USA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 2029,USA,AMERICA,49,1,0,6,3,4,0,1,0,2
Study_22,Site 203,CHN,ASIA,39,0,0,5,0,0,0,3,0,0
Study_22,Site 2030,USA,AMERICA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 2031,USA,AMERICA,9,0,0,1,0,0,0,0,0,0
Study_22,Site 2032,USA,AMERICA,3,0,0,0,0,0,0,0,0,2
Study_22,Site 2033,USA,AMERICA,17,0,0,0,0,0,0,2,0,0
Study_22,Site 2034,USA,AMERICA,18,1,0,1,0,2,0,0,0,0
Study_22,Site 2035,USA,AMERICA,25,3,0,5,0,8,0,0,1,1
Study_22,Site 2036,USA,AMERICA,20,0,0,1,0,0,0,0,0,0
Study_22,Site 2037,USA,AMERICA,10,1,0,0,0,2,0,0,0,0
Study_22,Site 2038,USA,AMERICA,19,4,0,0,0,10,0,0,0,0
Study_22,Site 2039,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 204,CHN,ASIA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 2040,USA,AMERICA,13,0,0,0,0,0,0,0,0,0
Study_22,Site 2041,USA,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 2042,USA,AMERICA,113,3,0,2,0,19,0,0,0,2
Study_22,Site 2043,USA,AMERICA,36,1,0,7,0,5,0,0,0,0
Study_22,Site 2044,USA,AMERICA,6,0,0,2,0,0,0,1,0,0
Study_22,Site 2045,USA,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 2046,USA,AMERICA,14,7,0,0,0,14,0,0,0,0
Study_22,Site 2047,USA,AMERICA,43,0,0,6,0,0,0,0,3,0
Study_22,Site 2048,USA,AMERICA,15,0,0,12,0,0,0,2,4,0
Study_22,Site 2049,USA,AMERICA,13,0,0,4,0,9,0,0,0,0
Study_22,Site 205,CHN,ASIA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 2050,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 2051,USA,AMERICA,25,1,0,8,0,4,0,0,0,0
Study_22,Site 2052,USA,AMERICA,56,3,0,7,0,5,2,0,0,2
Study_22,Site 2053,USA,AMERICA,20,0,0,0,0,0,2,0,0,1
Study_22,Site 2054,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 2055,USA,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 2056,USA,AMERICA,23,0,0,25,0,0,0,0,0,1
Study_22,Site 2057,USA,AMERICA,6,1,0,0,0,2,0,0,0,0
Study_22,Site 2058,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 2059,USA,AMERICA,31,0,0,5,0,10,1,0,0,0
Study_22,Site 206,CHN,ASIA,31,1,0,4,0,2,0,0,0,2
Study_22,Site 2060,USA,AMERICA,17,1,0,0,0,2,0,0,0,0
Study_22,Site 2061,USA,AMERICA,37,0,0,8,0,0,1,0,0,1
Study_22,Site 2062,USA,AMERICA,19,1,0,0,0,2,0,0,0,0
Study_22,Site 2063,USA,AMERICA,19,2,0,39,36,2,0,0,0,2
Study_22,Site 2064,USA,AMERICA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 2065,USA,AMERICA,53,0,0,0,0,0,0,0,0,0
Study_22,Site 2066,USA,AMERICA,68,11,0,1,0,15,0,0,7,0
Study_22,Site 2067,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 2068,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 2069,USA,AMERICA,4,0,0,4,0,0,0,0,0,0
Study_22,Site 207,CHN,ASIA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 2070,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 2071,USA,AMERICA,3,0,0,1,0,0,0,0,0,0
Study_22,Site 2072,USA,AMERICA,34,1,0,0,0,2,0,0,0,1
Study_22,Site 2073,USA,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 2074,USA,AMERICA,23,0,0,0,0,0,1,1,0,0
Study_22,Site 2075,USA,AMERICA,80,4,0,0,0,5,0,0,2,0
Study_22,Site 2076,USA,AMERICA,11,2,0,1,0,5,1,0,0,1
Study_22,Site 2077,USA,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 2078,USA,AMERICA,28,0,0,5,0,0,0,0,0,0
Study_22,Site 2079,USA,AMERICA,4,1,0,0,0,2,0,0,0,0
Study_22,Site 208,CHN,ASIA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 2080,USA,AMERICA,30,3,0,2,0,9,0,0,0,0
Study_22,Site 2081,USA,AMERICA,22,0,0,56,24,0,0,5,0,0
Study_22,Site 2082,USA,AMERICA,45,1,0,0,0,2,0,0,0,0
Study_22,Site 2083,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 2084,USA,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 2085,USA,AMERICA,13,2,0,0,0,10,0,0,6,1
Study_22,Site 2086,USA,AMERICA,12,1,0,0,0,2,0,0,0,0
Study_22,Site 2087,USA,AMERICA,20,0,0,0,0,13,0,0,0,0
Study_22,Site 2088,USA,AMERICA,74,5,0,1,0,11,0,0,0,2
Study_22,Site 2089,USA,AMERICA,10,0,0,32,32,0,0,0,1,0
Study_22,Site 209,CHN,ASIA,37,0,0,15,0,0,1,2,0,0
Study_22,Site 2090,USA,AMERICA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 2091,USA,AMERICA,15,1,0,8,0,3,0,0,1,0
Study_22,Site 2092,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 2093,USA,AMERICA,6,0,0,1,0,0,0,0,0,0
Study_22,Site 2094,USA,AMERICA,67,8,0,24,10,15,0,0,0,0
Study_22,Site 2095,USA,AMERICA,30,1,0,2,0,2,0,0,0,0
Study_22,Site 2096,USA,AMERICA,8,0,0,0,0,0,0,0,0,3
Study_22,Site 2097,USA,AMERICA,29,5,0,1,0,8,1,0,2,0
Study_22,Site 2098,USA,AMERICA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 2099,USA,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 210,CHN,ASIA,13,0,0,13,2,0,0,0,0,0
Study_22,Site 2100,USA,AMERICA,11,0,0,2,0,1,1,1,0,1
Study_22,Site 2101,USA,AMERICA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 2102,USA,AMERICA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 2103,USA,AMERICA,9,0,0,0,0,2,0,0,0,0
Study_22,Site 2104,USA,AMERICA,3,0,0,0,0,0,0,1,0,1
Study_22,Site 2105,USA,AMERICA,2,0,0,0,0,0,0,1,0,0
Study_22,Site 2106,USA,AMERICA,29,1,0,0,0,2,0,0,0,0
Study_22,Site 2107,USA,AMERICA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 2108,USA,AMERICA,8,1,0,1,0,11,0,0,0,0
Study_22,Site 2109,USA,AMERICA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 211,CHN,ASIA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 2110,USA,AMERICA,5,0,0,3,0,0,0,0,0,1
Study_22,Site 2111,USA,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 2112,USA,AMERICA,14,1,0,0,0,7,0,0,3,0
Study_22,Site 2113,USA,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 2114,USA,AMERICA,2,0,0,0,0,2,0,0,0,0
Study_22,Site 2115,USA,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 2116,USA,AMERICA,34,1,0,2,0,2,0,0,0,0
Study_22,Site 2117,USA,AMERICA,28,2,0,2,0,14,1,0,0,0
Study_22,Site 2118,USA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 2119,USA,AMERICA,39,0,0,2,0,0,0,1,0,0
Study_22,Site 212,CHN,ASIA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 2120,USA,AMERICA,10,1,0,0,0,4,0,0,1,0
Study_22,Site 2121,USA,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 2122,USA,AMERICA,24,0,0,0,0,2,0,0,0,0
Study_22,Site 2123,USA,AMERICA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 2124,USA,AMERICA,6,0,0,0,0,1,0,0,0,0
Study_22,Site 2125,USA,AMERICA,19,0,0,2,0,5,0,1,0,0
Study_22,Site 2126,USA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 2127,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 2128,USA,AMERICA,7,0,0,0,0,2,0,0,0,0
Study_22,Site 2129,USA,AMERICA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 213,CHN,ASIA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 2130,USA,AMERICA,21,0,0,2,0,18,0,0,0,0
Study_22,Site 2131,USA,AMERICA,9,1,0,0,0,2,0,0,0,1
Study_22,Site 2132,USA,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 2133,USA,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 2134,USA,AMERICA,2,0,0,1,0,0,0,0,0,0
Study_22,Site 2135,USA,AMERICA,20,0,0,0,0,0,0,0,0,0
Study_22,Site 2136,USA,AMERICA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 2137,USA,AMERICA,4,0,0,11,0,0,0,1,0,0
Study_22,Site 2138,CHN,ASIA,26,0,0,5,0,0,0,0,0,0
Study_22,Site 2139,CHN,ASIA,15,1,0,0,0,3,0,0,0,0
Study_22,Site 214,CHN,ASIA,11,0,0,1,0,0,0,0,0,0
Study_22,Site 2140,CHN,ASIA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 2141,HKG,ASIA,47,1,0,2,0,2,0,1,0,3
Study_22,Site 2142,HKG,ASIA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 2143,HKG,ASIA,27,1,0,1,0,2,0,0,0,0
Study_22,Site 2144,HKG,ASIA,12,0,0,2,0,0,0,0,0,0
Study_22,Site 2145,HRV,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 2146,HRV,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 2147,HRV,EMEA,6,1,0,0,0,2,0,0,0,0
Study_22,Site 2148,HRV,EMEA,22,1,0,0,0,2,0,0,0,0
Study_22,Site 2149,DNK,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 215,CHN,ASIA,25,0,0,0,0,0,0,0,0,0
Study_22,Site 2150,DNK,EMEA,131,0,0,2,0,4,0,0,0,0
Study_22,Site 2151,EST,EMEA,167,0,0,8,0,4,1,3,0,0
Study_22,Site 2152,EST,EMEA,23,1,0,4,0,2,0,0,0,0
Study_22,Site 2153,EST,EMEA,73,1,0,7,0,6,0,0,0,0
Study_22,Site 2154,EST,EMEA,4,0,0,0,0,0,1,0,0,0
Study_22,Site 2155,EST,EMEA,24,3,0,0,0,6,0,0,0,0
Study_22,Site 2156,EST,EMEA,21,0,0,0,0,0,0,0,0,0
Study_22,Site 2157,EST,EMEA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 2158,LVA,EMEA,12,0,0,0,0,0,0,0,0,1
Study_22,Site 2159,SWE,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 2160,SWE,EMEA,75,1,0,1,0,2,0,0,0,0
Study_22,Site 219,CHN,ASIA,4,0,0,2,0,0,0,0,0,0
Study_22,Site 22,USA,AMERICA,15,0,0,4,4,0,0,0,0,1
Study_22,Site 23,USA,AMERICA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 24,USA,AMERICA,12,0,0,18,0,1,0,0,0,2
Study_22,Site 259,AUS,ASIA,34,0,0,0,0,0,0,0,0,0
Study_22,Site 267,IND,ASIA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 28,AUS,ASIA,12,0,0,0,0,0,0,1,0,0
Study_22,Site 29,AUS,ASIA,22,1,0,0,0,4,0,0,0,0
Study_22,Site 292,ROU,EMEA,5,0,0,0,0,0,1,0,0,1
Study_22,Site 293,ROU,EMEA,23,0,0,1,0,0,0,0,0,0
Study_22,Site 294,ROU,EMEA,3,0,0,0,0,1,0,0,0,0
Study_22,Site 295,ROU,EMEA,9,0,0,0,0,0,0,0,0,0
Study_22,Site 297,ROU,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 3,AUS,ASIA,17,0,0,0,0,0,0,0,0,0
Study_22,Site 30,AUS,ASIA,18,1,0,1,0,2,0,0,0,0
Study_22,Site 308,SVK,EMEA,19,0,0,5,0,9,0,0,0,1
Study_22,Site 309,SVK,EMEA,14,1,0,0,0,2,0,0,0,0
Study_22,Site 31,AUS,ASIA,11,1,0,6,0,2,0,0,0,0
Study_22,Site 313,SVK,EMEA,30,1,0,0,0,2,0,0,0,0
Study_22,Site 315,ARG,AMERICA,25,1,0,0,0,2,0,0,0,0
Study_22,Site 316,ARG,AMERICA,38,2,0,1,0,6,0,0,0,0
Study_22,Site 317,ARG,AMERICA,40,2,0,2,0,4,0,0,0,1
Study_22,Site 318,ARG,AMERICA,55,3,0,3,0,4,0,0,0,1
Study_22,Site 32,AUS,ASIA,14,0,0,0,0,0,0,0,0,0
Study_22,Site 321,ARG,AMERICA,24,1,0,0,0,2,0,0,0,0
Study_22,Site 323,ARG,AMERICA,15,0,0,1,0,0,0,0,0,1
Study_22,Site 325,USA,AMERICA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 326,USA,AMERICA,24,2,0,0,0,4,0,0,0,0
Study_22,Site 328,USA,AMERICA,22,1,0,0,0,2,0,0,0,0
Study_22,Site 329,USA,AMERICA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 33,AUS,ASIA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 330,USA,AMERICA,101,0,0,28,17,4,0,1,0,0
Study_22,Site 331,USA,AMERICA,22,3,0,0,0,6,0,0,0,0
Study_22,Site 332,USA,AMERICA,137,6,0,5,0,23,0,1,1,5
Study_22,Site 333,USA,AMERICA,107,5,0,0,0,14,0,0,0,1
Study_22,Site 334,USA,AMERICA,27,2,0,0,0,5,0,0,0,0
Study_22,Site 335,USA,AMERICA,7,0,0,0,0,1,0,0,0,0
Study_22,Site 336,USA,AMERICA,14,1,0,1,0,2,0,0,0,0
Study_22,Site 339,USA,AMERICA,18,0,0,24,0,0,0,0,0,1
Study_22,Site 340,USA,AMERICA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 342,USA,AMERICA,34,1,0,1,0,2,0,0,0,0
Study_22,Site 343,USA,AMERICA,50,1,0,3,0,4,0,0,1,0
Study_22,Site 344,CHN,ASIA,47,0,0,1,0,0,0,0,0,0
Study_22,Site 345,CHN,ASIA,26,2,0,0,0,4,0,0,0,1
Study_22,Site 346,HRV,EMEA,9,0,0,1,0,0,0,0,0,0
Study_22,Site 349,ESP,EMEA,38,2,0,4,0,4,0,0,0,0
Study_22,Site 350,ESP,EMEA,8,2,0,0,0,4,0,0,0,2
Study_22,Site 352,CHN,ASIA,3,0,0,3,0,0,0,0,0,0
Study_22,Site 353,FRA,EMEA,21,0,0,0,0,2,0,0,0,0
Study_22,Site 354,POL,EMEA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 355,POL,EMEA,10,4,0,0,0,8,0,0,0,2
Study_22,Site 356,ARG,AMERICA,13,1,0,2,0,2,0,0,0,0
Study_22,Site 357,AUS,ASIA,19,1,0,0,0,2,1,0,0,0
Study_22,Site 359,AUT,EMEA,26,4,0,6,0,10,1,0,1,0
Study_22,Site 4,AUS,ASIA,32,0,0,1,0,0,0,0,0,0
Study_22,Site 417,BEL,EMEA,5,1,0,0,0,2,0,0,0,0
Study_22,Site 435,ARG,AMERICA,123,1,0,0,0,2,0,0,0,2
Study_22,Site 436,ARG,AMERICA,27,1,0,2,1,4,0,1,0,1
Study_22,Site 438,ARG,AMERICA,18,3,0,1,0,6,1,0,0,1
Study_22,Site 439,ARG,AMERICA,16,0,0,1,0,0,0,0,0,0
Study_22,Site 441,ARG,AMERICA,60,1,0,0,0,2,1,0,0,1
Study_22,Site 442,ARG,AMERICA,115,8,0,10,0,19,1,0,7,1
Study_22,Site 443,ARG,AMERICA,64,2,0,3,0,7,0,0,0,3
Study_22,Site 444,ARG,AMERICA,17,2,0,0,0,4,0,0,0,0
Study_22,Site 445,ARG,AMERICA,9,3,0,1,0,6,1,0,0,0
Study_22,Site 446,ARG,AMERICA,23,6,0,0,0,12,0,0,0,0
Study_22,Site 447,ARG,AMERICA,10,0,0,0,0,0,0,0,0,0
Study_22,Site 448,ARG,AMERICA,35,0,0,4,0,0,0,0,0,3
Study_22,Site 449,ARG,AMERICA,7,0,0,2,0,0,0,0,0,0
Study_22,Site 451,AUS,ASIA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 452,AUS,ASIA,22,0,0,1,0,17,0,0,0,0
Study_22,Site 459,TWN,ASIA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 460,TWN,ASIA,43,0,0,3,0,3,0,17,1,0
Study_22,Site 461,THA,ASIA,21,0,0,0,0,0,0,1,0,0
Study_22,Site 462,THA,ASIA,22,0,0,0,0,2,0,0,0,0
Study_22,Site 464,GRC,EMEA,16,2,0,0,0,9,0,0,0,0
Study_22,Site 465,ITA,EMEA,9,1,0,0,0,3,0,0,2,0
Study_22,Site 466,IND,ASIA,41,3,0,0,0,6,0,0,0,0
Study_22,Site 467,IND,ASIA,22,3,0,0,0,2,0,0,0,3
Study_22,Site 468,IND,ASIA,62,1,0,0,0,0,0,0,0,0
Study_22,Site 469,MYS,ASIA,8,0,0,0,0,0,0,0,2,0
Study_22,Site 47,IND,ASIA,66,3,0,0,0,6,0,0,0,0
Study_22,Site 470,SGP,ASIA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 471,TWN,ASIA,20,0,0,0,0,2,0,0,0,0
Study_22,Site 472,TWN,ASIA,11,0,0,1,0,0,0,0,0,0
Study_22,Site 473,TWN,ASIA,22,0,0,8,0,0,0,0,2,0
Study_22,Site 474,TWN,ASIA,16,0,0,1,0,1,0,1,5,0
Study_22,Site 475,THA,ASIA,20,0,0,0,0,1,0,1,0,0
Study_22,Site 476,THA,ASIA,27,1,0,4,0,2,0,2,0,0
Study_22,Site 477,THA,ASIA,1,0,0,0,0,0,0,0,0,0
Study_22,Site 478,THA,ASIA,22,0,0,0,0,3,3,10,0,0
Study_22,Site 479,TUR,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 480,TUR,EMEA,21,2,0,0,0,9,0,0,0,2
Study_22,Site 481,TUR,EMEA,7,1,0,0,0,2,0,0,0,1
Study_22,Site 482,TUR,EMEA,4,0,0,0,0,0,0,0,0,0
Study_22,Site 483,TUR,EMEA,9,0,0,0,0,0,0,0,0,1
Study_22,Site 484,TUR,EMEA,8,0,0,3,0,0,0,0,0,0
Study_22,Site 485,TUR,EMEA,3,0,0,1,0,0,0,0,0,0
Study_22,Site 487,TUR,EMEA,21,2,0,0,0,6,0,0,0,2
Study_22,Site 488,TUR,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 489,TUR,EMEA,14,0,0,1,0,0,0,0,0,0
Study_22,Site 490,TUR,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 5,SGP,ASIA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 502,BEL,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 503,BEL,EMEA,21,0,0,7,0,0,4,0,0,0
Study_22,Site 504,BEL,EMEA,16,0,0,6,0,0,2,0,0,0
Study_22,Site 505,BEL,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 509,CZE,EMEA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 510,CZE,EMEA,2,0,0,0,0,0,0,0,0,0
Study_22,Site 511,CZE,EMEA,34,0,0,0,0,0,0,1,0,0
Study_22,Site 512,FRA,EMEA,2,1,0,0,0,2,0,0,0,0
Study_22,Site 513,FRA,EMEA,24,0,0,0,0,7,0,2,0,0
Study_22,Site 514,FRA,EMEA,3,0,0,0,0,0,0,0,0,0
Study_22,Site 515,FRA,EMEA,5,0,0,4,0,0,0,0,0,0
Study_22,Site 516,FRA,EMEA,8,1,0,0,0,2,0,0,0,0
Study_22,Site 518,ITA,EMEA,17,2,0,0,0,4,0,0,0,1
Study_22,Site 519,ITA,EMEA,8,0,0,0,0,0,0,0,0,0
Study_22,Site 520,PRT,EMEA,4,0,0,1,0,0,0,0,0,0
Study_22,Site 521,PRT,EMEA,21,2,0,4,0,4,0,1,0,0
Study_22,Site 522,PRT,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 523,PRT,EMEA,10,1,0,0,0,2,0,0,0,0
Study_22,Site 524,ROU,EMEA,35,2,0,0,0,4,0,0,0,0
Study_22,Site 526,ROU,EMEA,19,0,0,0,0,0,0,0,1,0
Study_22,Site 527,ROU,EMEA,14,0,0,2,0,0,1,0,0,1
Study_22,Site 529,ESP,EMEA,25,1,0,5,0,7,0,6,0,0
Study_22,Site 530,ESP,EMEA,13,2,0,0,0,4,0,0,0,0
Study_22,Site 535,USA,AMERICA,75,2,0,0,0,5,0,0,0,1
Study_22,Site 536,USA,AMERICA,26,0,0,0,0,0,0,0,0,0
Study_22,Site 537,USA,AMERICA,4,0,0,0,0,10,0,0,0,0
Study_22,Site 538,USA,AMERICA,5,0,0,1,0,2,0,0,0,0
Study_22,Site 542,DNK,EMEA,26,0,0,2,0,0,0,0,0,0
Study_22,Site 543,LTU,EMEA,144,3,0,13,5,9,1,6,0,1
Study_22,Site 544,LTU,EMEA,27,0,0,0,0,1,0,0,0,0
Study_22,Site 545,LTU,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 546,LTU,EMEA,53,0,0,2,0,0,0,0,2,0
Study_22,Site 547,LTU,EMEA,109,0,0,3,0,0,0,0,0,1
Study_22,Site 548,LTU,EMEA,51,0,0,5,1,2,0,0,0,0
Study_22,Site 549,LTU,EMEA,30,3,0,2,0,7,0,0,0,0
Study_22,Site 550,LTU,EMEA,24,1,0,0,0,2,0,0,0,0
Study_22,Site 554,IND,ASIA,13,1,0,5,0,0,0,1,0,0
Study_22,Site 557,PHL,ASIA,31,2,0,0,0,4,0,0,0,0
Study_22,Site 568,BGR,EMEA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 57,PHL,ASIA,16,0,0,0,0,0,0,0,0,0
Study_22,Site 572,FRA,EMEA,12,0,0,0,0,7,0,0,0,1
Study_22,Site 573,FRA,EMEA,13,0,0,0,0,0,0,3,0,0
Study_22,Site 575,ISR,EMEA,4,0,0,2,0,0,0,0,0,0
Study_22,Site 578,ITA,EMEA,6,0,0,0,0,0,0,0,0,0
Study_22,Site 58,PHL,ASIA,34,0,0,11,9,0,1,0,0,0
Study_22,Site 580,ITA,EMEA,13,1,0,0,0,2,0,0,0,0
Study_22,Site 581,ITA,EMEA,9,0,0,0,0,2,0,0,0,0
Study_22,Site 582,NLD,EMEA,11,0,0,0,0,0,0,0,0,0
Study_22,Site 583,NLD,EMEA,48,3,0,1,0,6,0,0,0,1
Study_22,Site 585,SVK,EMEA,5,0,0,0,0,0,0,0,0,0
Study_22,Site 586,CHE,EMEA,7,0,0,0,0,0,0,0,0,0
Study_22,Site 587,CHE,EMEA,10,2,0,0,0,4,0,0,0,1
Study_22,Site 588,GBR,EMEA,13,3,0,0,0,10,0,0,0,0
Study_22,Site 589,GBR,EMEA,35,4,0,1,0,22,0,0,1,0
Study_22,Site 59,SGP,ASIA,25,1,0,4,0,3,0,1,0,0
Study_22,Site 590,GBR,EMEA,33,2,0,0,0,5,0,3,0,0
Study_22,Site 591,GBR,EMEA,31,0,0,2,0,0,0,0,1,0
Study_22,Site 592,GBR,EMEA,37,3,0,0,0,6,1,0,0,0
Study_22,Site 593,USA,AMERICA,18,0,0,0,0,2,0,0,0,2
Study_22,Site 594,USA,AMERICA,5,0,0,0,0,2,0,0,0,0
Study_22,Site 597,IND,ASIA,30,2,0,0,0,6,0,0,0,3
Study_22,Site 598,SVK,EMEA,17,0,0,2,0,0,0,0,0,0
Study_22,Site 6,SGP,ASIA,7,0,0,3,0,0,1,0,0,0
