study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies,is_anomaly
Study_11,Site 417,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Sae Pending Count is 5.2σ above average (32 vs mean 1.9); SAE Pending represents 97% of all issues (32/33); Site has 32 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 316,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Subject Count is 3.6σ above average (102 vs mean 16.9); Site has 12 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 12 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1516,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Subject Count is 3.1σ above average (90 vs mean 16.9); Site has 11 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1620,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Subject Count is 3.2σ above average (92 vs mean 16.9); Site has 12 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 12 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_23,Site 7,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Edrr Open Issues is 12.4σ above average (60 vs mean 0.6); Subject Count is 3.5σ above average (101 vs mean 16.9); Inactivated Forms represents 100% of all issues (278/278),True
Study_16,Site 740,3,0,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Missing Visit Count is 4.7σ above average (7 vs mean 0.5); Site has 11 missing items outstanding for 81+ days; Inactivated Forms represents 80% of all issues (44/55),True
Study_24,Site 2187,3,0,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Lab Issues Count is 4.6σ above average (271 vs mean 5.6); Site has 23 missing items outstanding for 144+ days; Lab Issues represents 92% of all issues (271/294),True
Study_24,Site 2030,3,0,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Lab Issues Count is 4.8σ above average (283 vs mean 5.6); Site has 20 missing items outstanding for 259+ days; Lab Issues represents 93% of all issues (283/304),True
Study_8,Site 375,3,0,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); Max Days Outstanding is 4.2σ above average (183 vs mean 11.0); Site has 22 missing items outstanding for 183+ days,True
Study_21,Site 927,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Subject Count is 3.7σ above average (106 vs mean 16.9); Site has 10 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 10 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1400,6,2,0,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Sae Pending Count is 3.8σ above average (24 vs mean 1.9); Subject Count is 3.4σ above average (99 vs mean 16.9); High Risk Count is 6.1σ above average (23 vs mean 1.6),True
Study_22,Site 153,3,0,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); Max Days Outstanding is 4.7σ above average (206 vs mean 11.0); Site has 11 missing items outstanding for 206+ days,True
Study_21,Site 1527,6,2,0,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Sae Pending Count is 3.8σ above average (24 vs mean 1.9); Subject Count is 3.3σ above average (96 vs mean 16.9); High Risk Count is 5.2σ above average (20 vs mean 1.6),True
Study_16,Site 696,3,0,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Missing Visit Count is 4.7σ above average (7 vs mean 0.5); Site has 10 missing items outstanding for 87+ days; Inactivated Forms represents 88% of all issues (71/81),True
Study_21,Site 1042,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,High Risk Count is 3.3σ above average (13 vs mean 1.6); Site has 16 pending SAE reviews but is classified as 'Medium' risk (should be High); SAE Pending represents 94% of all issues (16/17),True
Study_22,Site 1659,3,0,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Missing Visit Count is 4.7σ above average (7 vs mean 0.5); Max Days Outstanding is 3.6σ above average (158 vs mean 11.0); Site has 22 missing items outstanding for 158+ days,True
Study_21,Site 435,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Subject Count is 3.2σ above average (92 vs mean 16.9); Site has 11 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 1642,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,High Risk Count is 3.5σ above average (14 vs mean 1.6); Site has 14 pending SAE reviews but is classified as 'Low' risk (should be High); Site has 14 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_21,Site 180,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Sae Pending Count is 3.8σ above average (24 vs mean 1.9); Site has 24 pending SAE reviews but is classified as 'Medium' risk (should be High); SAE Pending represents 89% of all issues (24/27),True
Study_21,Site 160,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,High Risk Count is 3.3σ above average (13 vs mean 1.6); Site has 13 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 13 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,True
Study_22,Site 2008,3,0,2,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Missing Visit Count is 4.7σ above average (7 vs mean 0.5); Max Days Outstanding is 3.3σ above average (146 vs mean 11.0); Site has 21 missing items outstanding for 146+ days,True
Study_23,Site 469,3,1,0,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.8,Edrr Open Issues is 3.6σ above average (18 vs mean 0.6); Subject Count is 6.5σ above average (172 vs mean 16.9); Inactivated Forms represents 98% of all issues (268/274),True
Study_21,Site 1632,8,2,1,5,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.787,Sae Pending Count is 3.3σ above average (21 vs mean 1.9); Missing Visit Count is 4.0σ above average (6 vs mean 0.5); Subject Count is 3.3σ above average (95 vs mean 16.9),True
Study_21,Site 7,5,1,1,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.78,Sae Pending Count is 3.3σ above average (21 vs mean 1.9); High Risk Count is 4.4σ above average (17 vs mean 1.6); Site has 21 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_22,Site 961,5,1,1,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.78,Sae Pending Count is 3.5σ above average (22 vs mean 1.9); Max Days Outstanding is 3.7σ above average (162 vs mean 11.0); Site has 22 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_16,Site 684,5,1,1,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.78,Missing Visit Count is 9.0σ above average (13 vs mean 0.5); Max Days Outstanding is 3.9σ above average (172 vs mean 11.0); Max Days Page Missing is 3.0σ above average (388 vs mean 24.3),True
Study_21,Site 1456,5,1,1,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.78,Sae Pending Count is 3.1σ above average (20 vs mean 1.9); High Risk Count is 5.0σ above average (19 vs mean 1.6); Site has 20 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1446,5,1,1,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.78,Sae Pending Count is 3.1σ above average (20 vs mean 1.9); High Risk Count is 4.1σ above average (16 vs mean 1.6); Site has 20 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_21,Site 1638,5,1,1,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.78,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); High Risk Count is 3.3σ above average (13 vs mean 1.6); Site has 13 pending SAE reviews but is classified as 'Medium' risk (should be High),True
Study_16,Site 602,5,0,3,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.78,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); Max Days Outstanding is 4.2σ above average (185 vs mean 11.0); Edrr Open Issues is 4.5σ above average (22 vs mean 0.6),True
Study_5,Site 2,3,0,1,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER, VELOCITY_ANOMALY",3,0.758,Max Days Page Missing is 3.6σ above average (465 vs mean 24.3); Site has 34 missing items outstanding for 465+ days; Site has 129.4 issues per subject (647 issues / 5 subjects),True
Study_21,Site 1181,4,1,1,2,0,PATTERN_ANOMALY,1,0.756,Site has 19 pending SAE reviews but is classified as 'Medium' risk (should be High); 41% of subjects (7/17) are high risk - systemic issue; SAE Pending represents 83% of all issues (19/23),True
Study_16,Site 723,4,1,1,2,0,PATTERN_ANOMALY,1,0.756,Site has 9 pending SAE reviews but is classified as 'Medium' risk (should be High); Site has 6 missing items outstanding for 309+ days; Inactivated Forms represents 93% of all issues (207/222),True
Study_16,Site 646,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); Site has 6 missing items outstanding for 63+ days,True
Study_21,Site 1074,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Sae Pending Count is 3.3σ above average (21 vs mean 1.9); Site has 21 pending SAE reviews but is classified as 'Low' risk (should be High); SAE Pending represents 100% of all issues (21/21),True
Study_21,Site 1216,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Sae Pending Count is 3.3σ above average (21 vs mean 1.9); Site has 21 pending SAE reviews but is classified as 'Low' risk (should be High); SAE Pending represents 100% of all issues (21/21),True
Study_21,Site 909,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); Subject Count is 3.2σ above average (93 vs mean 16.9); Site has 8 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_16,Site 742,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Missing Visit Count is 4.7σ above average (7 vs mean 0.5); Site has 16 missing items outstanding for 103+ days; Inactivated Forms represents 81% of all issues (134/165),True
Study_21,Site 1503,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,High Risk Count is 3.5σ above average (14 vs mean 1.6); Site has 14 pending SAE reviews but is classified as 'Medium' risk (should be High); SAE Pending represents 88% of all issues (14/16),True
Study_21,Site 1222,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,High Risk Count is 3.3σ above average (13 vs mean 1.6); Site has 15 pending SAE reviews but is classified as 'Medium' risk (should be High); SAE Pending represents 100% of all issues (15/15),True
Study_14,Site 502,2,0,1,1,0,"PATTERN_ANOMALY, VELOCITY_ANOMALY",2,0.75,Missing Pages represents 87% of all issues (34/39); Site accounts for 97% of all Study_14 issues (57/59),True
Study_21,Site 215,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Sae Pending Count is 3.5σ above average (22 vs mean 1.9); Site has 22 pending SAE reviews but is classified as 'Medium' risk (should be High); SAE Pending represents 100% of all issues (22/22),True
Study_22,Site 2081,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Sae Pending Count is 3.8σ above average (24 vs mean 1.9); Site has 24 pending SAE reviews but is classified as 'Low' risk (should be High); SAE Pending represents 100% of all issues (24/24),True
Study_16,Site 694,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Page Missing is 3.5σ above average (449 vs mean 24.3); Site has 8 missing items outstanding for 449+ days,True
Study_21,Site 886,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,High Risk Count is 3.3σ above average (13 vs mean 1.6); Site has 15 pending SAE reviews but is classified as 'Medium' risk (should be High); SAE Pending represents 100% of all issues (15/15),True
Study_21,Site 38,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,High Risk Count is 3.8σ above average (15 vs mean 1.6); Site has 17 pending SAE reviews but is classified as 'Medium' risk (should be High); SAE Pending represents 85% of all issues (17/20),True
Study_23,Site 467,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Subject Count is 4.8σ above average (131 vs mean 16.9); Inactivated Forms represents 100% of all issues (192/192),True
Study_16,Site 627,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Edrr Open Issues is 4.1σ above average (20 vs mean 0.6); Inactivated Forms represents 93% of all issues (66/71),True
Study_16,Site 654,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Missing Visit Count is 4.0σ above average (6 vs mean 0.5); Site has 10 missing items outstanding for 76+ days,True
Study_24,Site 2013,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Lab Issues Count is 4.7σ above average (275 vs mean 5.6); Lab Issues represents 99% of all issues (275/277),True
Study_21,Site 1003,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Sae Pending Count is 3.1σ above average (20 vs mean 1.9); Site has 20 pending SAE reviews but is classified as 'Low' risk (should be High); SAE Pending represents 100% of all issues (20/20),True
Study_21,Site 1547,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,High Risk Count is 3.8σ above average (15 vs mean 1.6); Site has 17 pending SAE reviews but is classified as 'Low' risk (should be High); SAE Pending represents 100% of all issues (17/17),True
Study_16,Site 672,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); Site has 6 missing items outstanding for 65+ days,True
Study_24,Site 2164,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Lab Issues Count is 4.8σ above average (279 vs mean 5.6); Lab Issues represents 100% of all issues (279/279),True
Study_5,Site 307,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Page Missing is 3.7σ above average (472 vs mean 24.3); Site has 30 missing items outstanding for 472+ days,True
Study_16,Site 701,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Edrr Open Issues is 4.3σ above average (21 vs mean 0.6); Site has 7 missing items outstanding for 58+ days; Inactivated Forms represents 92% of all issues (152/166),True
Study_18,Site 3,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Subject Count is 4.5σ above average (124 vs mean 16.9); Missing Pages represents 91% of all issues (30/33),True
Study_21,Site 1415,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Subject Count is 3.1σ above average (91 vs mean 16.9); High Risk Count is 3.5σ above average (14 vs mean 1.6); Site has 15 pending SAE reviews but is classified as 'Low' risk (should be High),True
Study_16,Site 699,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Edrr Open Issues is 4.9σ above average (24 vs mean 0.6); Inactivated Forms represents 94% of all issues (84/89),True
Study_22,Site 1362,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); Site has 13 missing items outstanding for 82+ days,True
Study_16,Site 642,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); Site has 7 missing items outstanding for 66+ days,True
Study_6,Site 14,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Page Missing is 3.0σ above average (390 vs mean 24.3); Site has 55 missing items outstanding for 390+ days,True
Study_5,Site 329,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Page Missing is 3.3σ above average (430 vs mean 24.3); Site has 54 missing items outstanding for 430+ days,True
Study_11,Site 489,2,0,1,1,0,"STATISTICAL_OUTLIER, VELOCITY_ANOMALY",2,0.75,Max Days Page Missing is 4.3σ above average (547 vs mean 24.3); Site has 110.0 issues per subject (550 issues / 5 subjects),True
Study_16,Site 618,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Page Missing is 3.7σ above average (470 vs mean 24.3); Site has 14 missing items outstanding for 470+ days,True
Study_22,Site 592,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Outstanding is 3.5σ above average (157 vs mean 11.0); Site has 9 missing items outstanding for 157+ days,True
Study_22,Site 952,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Outstanding is 3.2σ above average (145 vs mean 11.0); Site has 14 missing items outstanding for 145+ days,True
Study_22,Site 1948,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Outstanding is 3.4σ above average (150 vs mean 11.0); Site has 12 missing items outstanding for 150+ days,True
Study_22,Site 2085,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Outstanding is 3.4σ above average (150 vs mean 11.0); Site has 12 missing items outstanding for 150+ days,True
Study_24,Site 953,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Lab Issues Count is 3.4σ above average (201 vs mean 5.6); Site has 17 missing items outstanding for 379+ days; 55% of subjects (6/11) are high risk - systemic issue,True
Study_22,Site 1674,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Missing Visit Count is 3.3σ above average (5 vs mean 0.5); Site has 11 missing items outstanding for 52+ days,True
Study_21,Site 1421,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Sae Pending Count is 3.5σ above average (22 vs mean 1.9); Site has 22 pending SAE reviews but is classified as 'Low' risk (should be High); SAE Pending represents 100% of all issues (22/22),True
Study_23,Site 109,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Subject Count is 4.7σ above average (128 vs mean 16.9); Inactivated Forms represents 100% of all issues (282/282),True
Study_22,Site 1696,4,1,0,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Page Missing is 3.3σ above average (420 vs mean 24.3); Site has 19 pending SAE reviews but is classified as 'Low' risk (should be High); SAE Pending represents 86% of all issues (19/22),True
Study_22,Site 1917,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Page Missing is 3.4σ above average (436 vs mean 24.3); Site has 9 missing items outstanding for 436+ days,True
Study_22,Site 1814,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Outstanding is 3.5σ above average (155 vs mean 11.0); Site has 10 missing items outstanding for 155+ days,True
Study_22,Site 2042,4,0,2,2,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Outstanding is 3.7σ above average (163 vs mean 11.0); Subject Count is 4.0σ above average (113 vs mean 16.9); Site has 22 missing items outstanding for 163+ days,True
Study_22,Site 2075,2,0,1,1,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.75,Max Days Outstanding is 3.4σ above average (151 vs mean 11.0); Site has 9 missing items outstanding for 151+ days,True
