anomaly_type,detection_method,level,study,site_id,country,region,metric,value,zscore,mean,std,severity,description,recommendation
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 38,IND,ASIA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 17 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 41,IND,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 418,HRV,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 418,HRV,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 419,HRV,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 42,IND,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 421,HRV,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 421,HRV,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 422,HRV,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 422,HRV,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 423,HRV,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 423,HRV,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 435,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 11 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 435,ARG,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 436,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 436,ARG,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 9 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 437,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 14 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 437,ARG,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 14 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 456,IND,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 456,IND,ASIA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 503,HRV,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 506,HRV,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 506,HRV,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 508,HRV,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 508,HRV,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 8 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 509,FRA,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 509,FRA,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 517,ITA,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 517,ITA,EMEA,MAJORITY_HIGH_RISK,,,,,HIGH,40% of subjects (4/10) are high risk - systemic issue,Site-wide quality intervention needed - majority of subjects have issues
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 517,ITA,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 520,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 152 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 520,ESP,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 99% of all issues (152/153),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 521,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 522,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 537,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 537,USA,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 544,COL,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 11 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 544,COL,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 545,COL,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 545,COL,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 546,COL,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 14 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 546,COL,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 82% of all issues (14/17),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 546,COL,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 14 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 547,COL,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 11 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 547,COL,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 11 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 548,COL,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 15 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 548,COL,AMERICA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 15 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 571,FRA,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 575,PRT,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 584,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 594,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 62,PHL,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 62,PHL,ASIA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 6 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 7,SGP,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 21 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 7,SGP,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,SAE Pending represents 84% of all issues (21/25),Focus intervention specifically on sae pending - appears to be root cause
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 7,SGP,ASIA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 21 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 781,PRT,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 781,PRT,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 783,PRT,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 784,PRT,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,ZERO_ISSUES_HIGH_VOLUME,site,Study_21,Site 788,IND,ASIA,ZERO_ISSUES_HIGH_VOLUME,,,,,MEDIUM,Site has 72 subjects but zero DQI issues - verify data completeness,Verify all data sources are being captured for this site
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 789,IND,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_21,Site 789,IND,ASIA,STALE_MISSING_DATA,,,,,HIGH,Site has 10 missing items outstanding for 202+ days,Escalate to site - missing data not being resolved in timely manner
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 789,IND,ASIA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 79,SGP,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 79,SGP,ASIA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 790,IND,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 791,IND,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 794,IND,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 794,IND,ASIA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 8,SGP,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 5 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 8,SGP,ASIA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 5 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 805,EST,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 4 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 806,FRA,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE reviews but is classified as 'Low' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_WITHOUT_CODING,site,Study_21,Site 806,FRA,EMEA,SAE_WITHOUT_CODING,,,,,MEDIUM,Site has 7 pending SAE but 0 uncoded MedDRA terms - verify coding workflow,Check if SAE adverse event terms are being routed to coding team
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 807,FRA,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 809,FRA,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 3 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 814,FRA,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 27 pending SAE reviews but is classified as 'Medium' risk (should be High),URGENT: Review site risk classification - pending SAE should trigger High risk
